sentence,prompt
"Rep. Edward Roybal , D-Calif. , chairman of the House Appropriations treasury and postal subcommittee , which authored the House-passed spending bill , said Mrs. Quayle invited them to visit the mansion and examine the needed work.",Edward Roybal should be tagged as a person .
"Rep. Edward Roybal , D-Calif. , chairman of the House Appropriations treasury and postal subcommittee , which authored the House-passed spending bill , said Mrs. Quayle invited them to visit the mansion and examine the needed work.",House Appropriations treasury and postal subcommittee should be tagged as an organization .
"Rep. Edward Roybal , D-Calif. , chairman of the House Appropriations treasury and postal subcommittee , which authored the House-passed spending bill , said Mrs. Quayle invited them to visit the mansion and examine the needed work.",Mrs. Quayle should be tagged as a person .
"Rep. Edward Roybal , D-Calif. , chairman of the House Appropriations treasury and postal subcommittee , which authored the House-passed spending bill , said Mrs. Quayle invited them to visit the mansion and examine the needed work.","Rep. Edward Roybal , D-Calif. , chairman of should be tagged as none entity ."
"Rep. Edward Roybal , D-Calif. , chairman of the House Appropriations treasury and postal subcommittee , which authored the House-passed spending bill , said Mrs. Quayle invited them to visit the mansion and examine the needed work.","D-Calif. , chairman of should be tagged as none entity ."
"Rep. Edward Roybal , D-Calif. , chairman of the House Appropriations treasury and postal subcommittee , which authored the House-passed spending bill , said Mrs. Quayle invited them to visit the mansion and examine the needed work.","House-passed spending bill , said Mrs. should be tagged as none entity ."
"Rep. Edward Roybal , D-Calif. , chairman of the House Appropriations treasury and postal subcommittee , which authored the House-passed spending bill , said Mrs. Quayle invited them to visit the mansion and examine the needed work.","postal subcommittee , which authored the House-passed should be tagged as none entity ."
"Rep. Edward Roybal , D-Calif. , chairman of the House Appropriations treasury and postal subcommittee , which authored the House-passed spending bill , said Mrs. Quayle invited them to visit the mansion and examine the needed work.","treasury and postal subcommittee , which authored should be tagged as none entity ."
"Rep. Edward Roybal , D-Calif. , chairman of the House Appropriations treasury and postal subcommittee , which authored the House-passed spending bill , said Mrs. Quayle invited them to visit the mansion and examine the needed work.",the House Appropriations should be tagged as none entity .
"Mason , who headed the Centers for Disease Control in Atlanta before being appointed to the No. 2 HHS job by President Bush , said he faces a similar dilemma in the emerging fiscal 1990 budget because the AZT program is authorized at $30 million but not included in the appropriations bill scheduled for debate later this week.",Mason should be tagged as a person .
"Mason , who headed the Centers for Disease Control in Atlanta before being appointed to the No. 2 HHS job by President Bush , said he faces a similar dilemma in the emerging fiscal 1990 budget because the AZT program is authorized at $30 million but not included in the appropriations bill scheduled for debate later this week.",Centers for Disease Control should be tagged as an organization .
"Mason , who headed the Centers for Disease Control in Atlanta before being appointed to the No. 2 HHS job by President Bush , said he faces a similar dilemma in the emerging fiscal 1990 budget because the AZT program is authorized at $30 million but not included in the appropriations bill scheduled for debate later this week.",Atlanta should be tagged as a location .
"Mason , who headed the Centers for Disease Control in Atlanta before being appointed to the No. 2 HHS job by President Bush , said he faces a similar dilemma in the emerging fiscal 1990 budget because the AZT program is authorized at $30 million but not included in the appropriations bill scheduled for debate later this week.",No. 2 should be tagged as an other .
"Mason , who headed the Centers for Disease Control in Atlanta before being appointed to the No. 2 HHS job by President Bush , said he faces a similar dilemma in the emerging fiscal 1990 budget because the AZT program is authorized at $30 million but not included in the appropriations bill scheduled for debate later this week.",HHS should be tagged as an organization .
"Mason , who headed the Centers for Disease Control in Atlanta before being appointed to the No. 2 HHS job by President Bush , said he faces a similar dilemma in the emerging fiscal 1990 budget because the AZT program is authorized at $30 million but not included in the appropriations bill scheduled for debate later this week.",Bush should be tagged as a person .
"Mason , who headed the Centers for Disease Control in Atlanta before being appointed to the No. 2 HHS job by President Bush , said he faces a similar dilemma in the emerging fiscal 1990 budget because the AZT program is authorized at $30 million but not included in the appropriations bill scheduled for debate later this week.",1990 should be tagged as an other .
"Mason , who headed the Centers for Disease Control in Atlanta before being appointed to the No. 2 HHS job by President Bush , said he faces a similar dilemma in the emerging fiscal 1990 budget because the AZT program is authorized at $30 million but not included in the appropriations bill scheduled for debate later this week.",$30 million should be tagged as an other .
"Mason , who headed the Centers for Disease Control in Atlanta before being appointed to the No. 2 HHS job by President Bush , said he faces a similar dilemma in the emerging fiscal 1990 budget because the AZT program is authorized at $30 million but not included in the appropriations bill scheduled for debate later this week.",he faces a similar dilemma in should be tagged as none entity .
"Mason , who headed the Centers for Disease Control in Atlanta before being appointed to the No. 2 HHS job by President Bush , said he faces a similar dilemma in the emerging fiscal 1990 budget because the AZT program is authorized at $30 million but not included in the appropriations bill scheduled for debate later this week.",Atlanta before being appointed to the should be tagged as none entity .
"Mason , who headed the Centers for Disease Control in Atlanta before being appointed to the No. 2 HHS job by President Bush , said he faces a similar dilemma in the emerging fiscal 1990 budget because the AZT program is authorized at $30 million but not included in the appropriations bill scheduled for debate later this week.",for debate should be tagged as none entity .
"Mason , who headed the Centers for Disease Control in Atlanta before being appointed to the No. 2 HHS job by President Bush , said he faces a similar dilemma in the emerging fiscal 1990 budget because the AZT program is authorized at $30 million but not included in the appropriations bill scheduled for debate later this week.",Centers should be tagged as none entity .
"Mason , who headed the Centers for Disease Control in Atlanta before being appointed to the No. 2 HHS job by President Bush , said he faces a similar dilemma in the emerging fiscal 1990 budget because the AZT program is authorized at $30 million but not included in the appropriations bill scheduled for debate later this week.",not included in should be tagged as none entity .
"Mason , who headed the Centers for Disease Control in Atlanta before being appointed to the No. 2 HHS job by President Bush , said he faces a similar dilemma in the emerging fiscal 1990 budget because the AZT program is authorized at $30 million but not included in the appropriations bill scheduled for debate later this week.",because the AZT should be tagged as none entity .
"Mason , who headed the Centers for Disease Control in Atlanta before being appointed to the No. 2 HHS job by President Bush , said he faces a similar dilemma in the emerging fiscal 1990 budget because the AZT program is authorized at $30 million but not included in the appropriations bill scheduled for debate later this week.",Control in Atlanta before being appointed should be tagged as none entity .
"Mason , who headed the Centers for Disease Control in Atlanta before being appointed to the No. 2 HHS job by President Bush , said he faces a similar dilemma in the emerging fiscal 1990 budget because the AZT program is authorized at $30 million but not included in the appropriations bill scheduled for debate later this week.",2 HHS job by should be tagged as none entity .
"Mason , who headed the Centers for Disease Control in Atlanta before being appointed to the No. 2 HHS job by President Bush , said he faces a similar dilemma in the emerging fiscal 1990 budget because the AZT program is authorized at $30 million but not included in the appropriations bill scheduled for debate later this week.",program is authorized should be tagged as none entity .
"Mason , who headed the Centers for Disease Control in Atlanta before being appointed to the No. 2 HHS job by President Bush , said he faces a similar dilemma in the emerging fiscal 1990 budget because the AZT program is authorized at $30 million but not included in the appropriations bill scheduled for debate later this week.",1990 budget because the AZT program is authorized should be tagged as none entity .
"Mason , who headed the Centers for Disease Control in Atlanta before being appointed to the No. 2 HHS job by President Bush , said he faces a similar dilemma in the emerging fiscal 1990 budget because the AZT program is authorized at $30 million but not included in the appropriations bill scheduled for debate later this week.",to should be tagged as none entity .
"Mason , who headed the Centers for Disease Control in Atlanta before being appointed to the No. 2 HHS job by President Bush , said he faces a similar dilemma in the emerging fiscal 1990 budget because the AZT program is authorized at $30 million but not included in the appropriations bill scheduled for debate later this week.","job by President Bush , should be tagged as none entity ."
"Mason , who headed the Centers for Disease Control in Atlanta before being appointed to the No. 2 HHS job by President Bush , said he faces a similar dilemma in the emerging fiscal 1990 budget because the AZT program is authorized at $30 million but not included in the appropriations bill scheduled for debate later this week.",who headed the Centers for Disease Control in should be tagged as none entity .
