sentence,prompt
CHICAGO AT TORONTO,CHICAGO should be tagged as an organization .
CHICAGO AT TORONTO,TORONTO should be tagged as a location .
CHICAGO AT TORONTO,AT TORONTO should be tagged as none entity .
CHICAGO AT TORONTO,CHICAGO AT TORONTO should be tagged as none entity .
CHICAGO AT TORONTO,AT should be tagged as none entity .
CHICAGO AT TORONTO,CHICAGO AT should be tagged as none entity .
"Separately "","" Juppe confirmed the conservative government was preparing to submit a draft bill to parliament to tighten laws on illegal workers as part of a crackdown on immigration .",Juppe should be tagged as a person .
"Separately "","" Juppe confirmed the conservative government was preparing to submit a draft bill to parliament to tighten laws on illegal workers as part of a crackdown on immigration .",""","" Juppe confirmed should be tagged as none entity ."
"Separately "","" Juppe confirmed the conservative government was preparing to submit a draft bill to parliament to tighten laws on illegal workers as part of a crackdown on immigration .",to parliament to tighten laws should be tagged as none entity .
"MANCHESTER "","" England 1996-08-31",MANCHESTER should be tagged as a location .
"MANCHESTER "","" England 1996-08-31",England should be tagged as a location .
"MANCHESTER "","" England 1996-08-31","MANCHESTER "","" should be tagged as none entity ."
"MANCHESTER "","" England 1996-08-31",England 1996-08-31 should be tagged as none entity .
"MANCHESTER "","" England 1996-08-31",1996-08-31 should be tagged as none entity .
"MANCHESTER "","" England 1996-08-31","MANCHESTER "","" England 1996-08-31 should be tagged as none entity ."
"starting on May 13 next year "","" the Test and County Cricket Board",Test and County Cricket Board should be tagged as an organization .
"starting on May 13 next year "","" the Test and County Cricket Board",year should be tagged as none entity .
"starting on May 13 next year "","" the Test and County Cricket Board","May 13 next year "","" the Test should be tagged as none entity ."
VANCOUVER 1996-08-31,VANCOUVER should be tagged as a location .
VANCOUVER 1996-08-31,VANCOUVER 1996-08-31 should be tagged as none entity .
VANCOUVER 1996-08-31,1996-08-31 should be tagged as none entity .
"Suu Kyi said once the activists were sentenced "","" they suffered inhuman conditions and lack of rights in prison .",Suu Kyi should be tagged as a person .
"Suu Kyi said once the activists were sentenced "","" they suffered inhuman conditions and lack of rights in prison .","sentenced "","" they suffered inhuman conditions and should be tagged as none entity ."
"Suu Kyi said once the activists were sentenced "","" they suffered inhuman conditions and lack of rights in prison .",they suffered inhuman conditions and lack of rights should be tagged as none entity .
"URUS-MARTAN "","" Russia 1996-08-31",URUS-MARTAN should be tagged as a location .
"URUS-MARTAN "","" Russia 1996-08-31",Russia should be tagged as a location .
"URUS-MARTAN "","" Russia 1996-08-31",Russia 1996-08-31 should be tagged as none entity .
"URUS-MARTAN "","" Russia 1996-08-31","URUS-MARTAN "","" Russia 1996-08-31 should be tagged as none entity ."
"URUS-MARTAN "","" Russia 1996-08-31",""","" Russia should be tagged as none entity ."
"URUS-MARTAN "","" Russia 1996-08-31",""","" should be tagged as none entity ."
Instead Joubert kicked another long penalty and then raced around the outside of the defence to score the Springboks ' second try .,Joubert should be tagged as a person .
Instead Joubert kicked another long penalty and then raced around the outside of the defence to score the Springboks ' second try .,Springboks should be tagged as an organization .
Instead Joubert kicked another long penalty and then raced around the outside of the defence to score the Springboks ' second try .,the outside of the defence to score the should be tagged as none entity .
Instead Joubert kicked another long penalty and then raced around the outside of the defence to score the Springboks ' second try .,' second try should be tagged as none entity .
Instead Joubert kicked another long penalty and then raced around the outside of the defence to score the Springboks ' second try .,the should be tagged as none entity .
Instead Joubert kicked another long penalty and then raced around the outside of the defence to score the Springboks ' second try .,try . should be tagged as none entity .
Haitai 64 2 43 .596 -,Haitai should be tagged as an organization .
Haitai 64 2 43 .596 -,2 should be tagged as none entity .
Haitai 64 2 43 .596 -,2 43 .596 should be tagged as none entity .
Saracens 25 Leicester 23,Saracens should be tagged as an organization .
Saracens 25 Leicester 23,Leicester should be tagged as an organization .
Saracens 25 Leicester 23,Saracens 25 should be tagged as none entity .
Saracens 25 Leicester 23,Saracens 25 Leicester 23 should be tagged as none entity .
Saracens 25 Leicester 23,25 Leicester should be tagged as none entity .
Saracens 25 Leicester 23,Saracens 25 Leicester should be tagged as none entity .
"-- Amsterdam newsroom +31 20 504 5000 "","" Fax +31 20 504 5040",Amsterdam should be tagged as a location .
"-- Amsterdam newsroom +31 20 504 5000 "","" Fax +31 20 504 5040",Fax should be tagged as none entity .
"-- Amsterdam newsroom +31 20 504 5000 "","" Fax +31 20 504 5040",5000 should be tagged as none entity .
But Palestinian President Yasser Arafat said the moves by Prime Minister Benjamin Netanyahu 's government were tantamount to war .,Palestinian should be tagged as an other .
But Palestinian President Yasser Arafat said the moves by Prime Minister Benjamin Netanyahu 's government were tantamount to war .,Yasser Arafat should be tagged as a person .
But Palestinian President Yasser Arafat said the moves by Prime Minister Benjamin Netanyahu 's government were tantamount to war .,Benjamin Netanyahu should be tagged as a person .
But Palestinian President Yasser Arafat said the moves by Prime Minister Benjamin Netanyahu 's government were tantamount to war .,Netanyahu 's government were tantamount to war . should be tagged as none entity .
But Palestinian President Yasser Arafat said the moves by Prime Minister Benjamin Netanyahu 's government were tantamount to war .,Minister Benjamin Netanyahu 's government were tantamount should be tagged as none entity .
But Palestinian President Yasser Arafat said the moves by Prime Minister Benjamin Netanyahu 's government were tantamount to war .,'s government were should be tagged as none entity .
But Palestinian President Yasser Arafat said the moves by Prime Minister Benjamin Netanyahu 's government were tantamount to war .,Benjamin Netanyahu 's government should be tagged as none entity .
But Palestinian President Yasser Arafat said the moves by Prime Minister Benjamin Netanyahu 's government were tantamount to war .,Benjamin Netanyahu 's government were tantamount to war should be tagged as none entity .
But Palestinian President Yasser Arafat said the moves by Prime Minister Benjamin Netanyahu 's government were tantamount to war .,President Yasser Arafat said the moves by should be tagged as none entity .
"CHISINAU "","" Moldova 1996-08-31",CHISINAU should be tagged as a location .
"CHISINAU "","" Moldova 1996-08-31",Moldova should be tagged as a location .
"CHISINAU "","" Moldova 1996-08-31",""","" Moldova should be tagged as none entity ."
"CHISINAU "","" Moldova 1996-08-31","CHISINAU "","" Moldova 1996-08-31 should be tagged as none entity ."
"CHISINAU "","" Moldova 1996-08-31",""","" Moldova 1996-08-31 should be tagged as none entity ."
"CHISINAU "","" Moldova 1996-08-31",1996-08-31 should be tagged as none entity .
"Postponed : East Fife v Clydebank "","" St Johnstone v",East Fife should be tagged as an organization .
"Postponed : East Fife v Clydebank "","" St Johnstone v",Clydebank should be tagged as an organization .
"Postponed : East Fife v Clydebank "","" St Johnstone v",St Johnstone should be tagged as an organization .
"Postponed : East Fife v Clydebank "","" St Johnstone v","Clydebank "","" should be tagged as none entity ."
"Postponed : East Fife v Clydebank "","" St Johnstone v",""","" should be tagged as none entity ."
"Postponed : East Fife v Clydebank "","" St Johnstone v",Postponed : East Fife v Clydebank should be tagged as none entity .
"Postponed : East Fife v Clydebank "","" St Johnstone v",Johnstone should be tagged as none entity .
"Postponed : East Fife v Clydebank "","" St Johnstone v",Postponed : East Fife v should be tagged as none entity .
"Postponed : East Fife v Clydebank "","" St Johnstone v",Postponed : East should be tagged as none entity .
Arbroath 3 1 2 0 4 2 5,Arbroath should be tagged as an organization .
Arbroath 3 1 2 0 4 2 5,Arbroath 3 should be tagged as none entity .
Arbroath 3 1 2 0 4 2 5,3 should be tagged as none entity .
England face Moldova in a World Cup qualifier in the same stadium on Sunday .,England should be tagged as a location .
England face Moldova in a World Cup qualifier in the same stadium on Sunday .,Moldova should be tagged as a location .
England face Moldova in a World Cup qualifier in the same stadium on Sunday .,World Cup should be tagged as an other .
England face Moldova in a World Cup qualifier in the same stadium on Sunday .,qualifier in the same should be tagged as none entity .
England face Moldova in a World Cup qualifier in the same stadium on Sunday .,the should be tagged as none entity .
England face Moldova in a World Cup qualifier in the same stadium on Sunday .,in a should be tagged as none entity .
England face Moldova in a World Cup qualifier in the same stadium on Sunday .,in the same should be tagged as none entity .
England face Moldova in a World Cup qualifier in the same stadium on Sunday .,in a World Cup qualifier in should be tagged as none entity .
England face Moldova in a World Cup qualifier in the same stadium on Sunday .,a World Cup qualifier in the should be tagged as none entity .
"Hong Kong also had the necessary """""""" constitutional infrastructure """""""" in place "","" with the promise of autonomy in running its affairs after the handover from Britain to China .",Hong Kong should be tagged as a location .
"Hong Kong also had the necessary """""""" constitutional infrastructure """""""" in place "","" with the promise of autonomy in running its affairs after the handover from Britain to China .",Britain should be tagged as a location .
"Hong Kong also had the necessary """""""" constitutional infrastructure """""""" in place "","" with the promise of autonomy in running its affairs after the handover from Britain to China .",China should be tagged as a location .
"Hong Kong also had the necessary """""""" constitutional infrastructure """""""" in place "","" with the promise of autonomy in running its affairs after the handover from Britain to China .",also had should be tagged as none entity .
"Hong Kong also had the necessary """""""" constitutional infrastructure """""""" in place "","" with the promise of autonomy in running its affairs after the handover from Britain to China .",handover from Britain to should be tagged as none entity .
"Hong Kong also had the necessary """""""" constitutional infrastructure """""""" in place "","" with the promise of autonomy in running its affairs after the handover from Britain to China .","necessary """""""" should be tagged as none entity ."
"Hong Kong also had the necessary """""""" constitutional infrastructure """""""" in place "","" with the promise of autonomy in running its affairs after the handover from Britain to China .",""""""""" in place "","" with the should be tagged as none entity ."
"Hong Kong also had the necessary """""""" constitutional infrastructure """""""" in place "","" with the promise of autonomy in running its affairs after the handover from Britain to China .",the promise should be tagged as none entity .
"Hong Kong also had the necessary """""""" constitutional infrastructure """""""" in place "","" with the promise of autonomy in running its affairs after the handover from Britain to China .",autonomy in running its affairs after the should be tagged as none entity .
WASHINGTON 1996-08-30,WASHINGTON should be tagged as a location .
WASHINGTON 1996-08-30,1996-08-30 should be tagged as none entity .
WASHINGTON 1996-08-30,WASHINGTON 1996-08-30 should be tagged as none entity .
The radio urged Arabs to unify their ranks to thwart the policies of the right-wing Israeli government .,Arabs should be tagged as an other .
The radio urged Arabs to unify their ranks to thwart the policies of the right-wing Israeli government .,Israeli should be tagged as an other .
The radio urged Arabs to unify their ranks to thwart the policies of the right-wing Israeli government .,to thwart the should be tagged as none entity .
The radio urged Arabs to unify their ranks to thwart the policies of the right-wing Israeli government .,The radio urged Arabs to unify their should be tagged as none entity .
The radio urged Arabs to unify their ranks to thwart the policies of the right-wing Israeli government .,to should be tagged as none entity .
The radio urged Arabs to unify their ranks to thwart the policies of the right-wing Israeli government .,of the right-wing Israeli government . should be tagged as none entity .
"Warwickshire 195 and 109 ( J. Benjamin 4-17 "","" M. Bicknell 4-38 ) "","" Surrey 468 ( C. Lewis 94 "","" M. Butcher 70 "","" G. Kersey 63 "","" J. Ratcliffe 63 "","" D. Bicknell 55 ) .",Warwickshire should be tagged as an organization .
"Warwickshire 195 and 109 ( J. Benjamin 4-17 "","" M. Bicknell 4-38 ) "","" Surrey 468 ( C. Lewis 94 "","" M. Butcher 70 "","" G. Kersey 63 "","" J. Ratcliffe 63 "","" D. Bicknell 55 ) .",J. Benjamin should be tagged as a person .
"Warwickshire 195 and 109 ( J. Benjamin 4-17 "","" M. Bicknell 4-38 ) "","" Surrey 468 ( C. Lewis 94 "","" M. Butcher 70 "","" G. Kersey 63 "","" J. Ratcliffe 63 "","" D. Bicknell 55 ) .",M. Bicknell should be tagged as a person .
"Warwickshire 195 and 109 ( J. Benjamin 4-17 "","" M. Bicknell 4-38 ) "","" Surrey 468 ( C. Lewis 94 "","" M. Butcher 70 "","" G. Kersey 63 "","" J. Ratcliffe 63 "","" D. Bicknell 55 ) .",Surrey should be tagged as an organization .
"Warwickshire 195 and 109 ( J. Benjamin 4-17 "","" M. Bicknell 4-38 ) "","" Surrey 468 ( C. Lewis 94 "","" M. Butcher 70 "","" G. Kersey 63 "","" J. Ratcliffe 63 "","" D. Bicknell 55 ) .",C. Lewis should be tagged as a person .
"Warwickshire 195 and 109 ( J. Benjamin 4-17 "","" M. Bicknell 4-38 ) "","" Surrey 468 ( C. Lewis 94 "","" M. Butcher 70 "","" G. Kersey 63 "","" J. Ratcliffe 63 "","" D. Bicknell 55 ) .",M. Butcher should be tagged as a person .
"Warwickshire 195 and 109 ( J. Benjamin 4-17 "","" M. Bicknell 4-38 ) "","" Surrey 468 ( C. Lewis 94 "","" M. Butcher 70 "","" G. Kersey 63 "","" J. Ratcliffe 63 "","" D. Bicknell 55 ) .",G. Kersey should be tagged as a person .
"Warwickshire 195 and 109 ( J. Benjamin 4-17 "","" M. Bicknell 4-38 ) "","" Surrey 468 ( C. Lewis 94 "","" M. Butcher 70 "","" G. Kersey 63 "","" J. Ratcliffe 63 "","" D. Bicknell 55 ) .",J. Ratcliffe should be tagged as a person .
"Warwickshire 195 and 109 ( J. Benjamin 4-17 "","" M. Bicknell 4-38 ) "","" Surrey 468 ( C. Lewis 94 "","" M. Butcher 70 "","" G. Kersey 63 "","" J. Ratcliffe 63 "","" D. Bicknell 55 ) .",D. Bicknell should be tagged as a person .
"Warwickshire 195 and 109 ( J. Benjamin 4-17 "","" M. Bicknell 4-38 ) "","" Surrey 468 ( C. Lewis 94 "","" M. Butcher 70 "","" G. Kersey 63 "","" J. Ratcliffe 63 "","" D. Bicknell 55 ) .","and 109 ( J. Benjamin 4-17 "","" should be tagged as none entity ."
"Warwickshire 195 and 109 ( J. Benjamin 4-17 "","" M. Bicknell 4-38 ) "","" Surrey 468 ( C. Lewis 94 "","" M. Butcher 70 "","" G. Kersey 63 "","" J. Ratcliffe 63 "","" D. Bicknell 55 ) .","4-17 "","" M. Bicknell 4-38 ) "","" should be tagged as none entity ."
"Warwickshire 195 and 109 ( J. Benjamin 4-17 "","" M. Bicknell 4-38 ) "","" Surrey 468 ( C. Lewis 94 "","" M. Butcher 70 "","" G. Kersey 63 "","" J. Ratcliffe 63 "","" D. Bicknell 55 ) .",M. Bicknell 4-38 should be tagged as none entity .
"Warwickshire 195 and 109 ( J. Benjamin 4-17 "","" M. Bicknell 4-38 ) "","" Surrey 468 ( C. Lewis 94 "","" M. Butcher 70 "","" G. Kersey 63 "","" J. Ratcliffe 63 "","" D. Bicknell 55 ) .",( C. should be tagged as none entity .
"Warwickshire 195 and 109 ( J. Benjamin 4-17 "","" M. Bicknell 4-38 ) "","" Surrey 468 ( C. Lewis 94 "","" M. Butcher 70 "","" G. Kersey 63 "","" J. Ratcliffe 63 "","" D. Bicknell 55 ) .","Benjamin 4-17 "","" M. Bicknell 4-38 ) "","" should be tagged as none entity ."
"Warwickshire 195 and 109 ( J. Benjamin 4-17 "","" M. Bicknell 4-38 ) "","" Surrey 468 ( C. Lewis 94 "","" M. Butcher 70 "","" G. Kersey 63 "","" J. Ratcliffe 63 "","" D. Bicknell 55 ) .",""","" M. Bicknell 4-38 ) "","" Surrey 468 should be tagged as none entity ."
"Warwickshire 195 and 109 ( J. Benjamin 4-17 "","" M. Bicknell 4-38 ) "","" Surrey 468 ( C. Lewis 94 "","" M. Butcher 70 "","" G. Kersey 63 "","" J. Ratcliffe 63 "","" D. Bicknell 55 ) .","195 and 109 ( J. Benjamin 4-17 "","" should be tagged as none entity ."
"Warwickshire 195 and 109 ( J. Benjamin 4-17 "","" M. Bicknell 4-38 ) "","" Surrey 468 ( C. Lewis 94 "","" M. Butcher 70 "","" G. Kersey 63 "","" J. Ratcliffe 63 "","" D. Bicknell 55 ) .","( J. Benjamin 4-17 "","" M. Bicknell 4-38 should be tagged as none entity ."
"Warwickshire 195 and 109 ( J. Benjamin 4-17 "","" M. Bicknell 4-38 ) "","" Surrey 468 ( C. Lewis 94 "","" M. Butcher 70 "","" G. Kersey 63 "","" J. Ratcliffe 63 "","" D. Bicknell 55 ) .",""","" J. Ratcliffe 63 should be tagged as none entity ."
"Warwickshire 195 and 109 ( J. Benjamin 4-17 "","" M. Bicknell 4-38 ) "","" Surrey 468 ( C. Lewis 94 "","" M. Butcher 70 "","" G. Kersey 63 "","" J. Ratcliffe 63 "","" D. Bicknell 55 ) .",195 and 109 ( should be tagged as none entity .
"Warwickshire 195 and 109 ( J. Benjamin 4-17 "","" M. Bicknell 4-38 ) "","" Surrey 468 ( C. Lewis 94 "","" M. Butcher 70 "","" G. Kersey 63 "","" J. Ratcliffe 63 "","" D. Bicknell 55 ) .","63 "","" J. Ratcliffe should be tagged as none entity ."
"Warwickshire 195 and 109 ( J. Benjamin 4-17 "","" M. Bicknell 4-38 ) "","" Surrey 468 ( C. Lewis 94 "","" M. Butcher 70 "","" G. Kersey 63 "","" J. Ratcliffe 63 "","" D. Bicknell 55 ) .","Ratcliffe 63 "","" D. Bicknell should be tagged as none entity ."
