sentence,prompt
Ten Soviet volunteers and their American counterparts plan to spend August in Washington building homes for the poor as a return favor for help in earthquake-devastated Soviet Armenia.,Soviet should be tagged as a location .
Ten Soviet volunteers and their American counterparts plan to spend August in Washington building homes for the poor as a return favor for help in earthquake-devastated Soviet Armenia.,Washington should be tagged as a location .
Ten Soviet volunteers and their American counterparts plan to spend August in Washington building homes for the poor as a return favor for help in earthquake-devastated Soviet Armenia.,Armenia. should be tagged as a location .
Ten Soviet volunteers and their American counterparts plan to spend August in Washington building homes for the poor as a return favor for help in earthquake-devastated Soviet Armenia.,building homes should be tagged as none entity .
Ten Soviet volunteers and their American counterparts plan to spend August in Washington building homes for the poor as a return favor for help in earthquake-devastated Soviet Armenia.,and should be tagged as none entity .
Ten Soviet volunteers and their American counterparts plan to spend August in Washington building homes for the poor as a return favor for help in earthquake-devastated Soviet Armenia.,the poor should be tagged as none entity .
Ten Soviet volunteers and their American counterparts plan to spend August in Washington building homes for the poor as a return favor for help in earthquake-devastated Soviet Armenia.,a return favor should be tagged as none entity .
Ten Soviet volunteers and their American counterparts plan to spend August in Washington building homes for the poor as a return favor for help in earthquake-devastated Soviet Armenia.,favor for help in should be tagged as none entity .
Ten Soviet volunteers and their American counterparts plan to spend August in Washington building homes for the poor as a return favor for help in earthquake-devastated Soviet Armenia.,Ten Soviet volunteers and their American counterparts should be tagged as none entity .
LD2804174994 Moscow INTERFAX in English 1601 GMT 28 Apr 94,Moscow should be tagged as a location .
LD2804174994 Moscow INTERFAX in English 1601 GMT 28 Apr 94,INTERFAX should be tagged as an organization .
LD2804174994 Moscow INTERFAX in English 1601 GMT 28 Apr 94,1601 GMT should be tagged as an other .
LD2804174994 Moscow INTERFAX in English 1601 GMT 28 Apr 94,28 Apr 94 should be tagged as an other .
LD2804174994 Moscow INTERFAX in English 1601 GMT 28 Apr 94,English 1601 GMT 28 should be tagged as none entity .
LD2804174994 Moscow INTERFAX in English 1601 GMT 28 Apr 94,Moscow INTERFAX in English should be tagged as none entity .
LD2804174994 Moscow INTERFAX in English 1601 GMT 28 Apr 94,GMT should be tagged as none entity .
LD2804174994 Moscow INTERFAX in English 1601 GMT 28 Apr 94,GMT 28 Apr should be tagged as none entity .
LD2804174994 Moscow INTERFAX in English 1601 GMT 28 Apr 94,Moscow INTERFAX in English 1601 GMT should be tagged as none entity .
LD2804174994 Moscow INTERFAX in English 1601 GMT 28 Apr 94,LD2804174994 Moscow should be tagged as none entity .
LD2804174994 Moscow INTERFAX in English 1601 GMT 28 Apr 94,in English 1601 GMT 28 should be tagged as none entity .
LD2804174994 Moscow INTERFAX in English 1601 GMT 28 Apr 94,1601 GMT 28 Apr should be tagged as none entity .
"When he was called to examine Robert F. Kennedy 's assassin , Sirhan Sirhan , a Jordanian residing in the United States , Markman refused .",Robert F. Kennedy should be tagged as a person .
"When he was called to examine Robert F. Kennedy 's assassin , Sirhan Sirhan , a Jordanian residing in the United States , Markman refused .",Sirhan Sirhan should be tagged as a person .
"When he was called to examine Robert F. Kennedy 's assassin , Sirhan Sirhan , a Jordanian residing in the United States , Markman refused .",United should be tagged as an other .
"When he was called to examine Robert F. Kennedy 's assassin , Sirhan Sirhan , a Jordanian residing in the United States , Markman refused .",Markman should be tagged as a person .
"When he was called to examine Robert F. Kennedy 's assassin , Sirhan Sirhan , a Jordanian residing in the United States , Markman refused .",Robert F. Kennedy 's should be tagged as none entity .
"When he was called to examine Robert F. Kennedy 's assassin , Sirhan Sirhan , a Jordanian residing in the United States , Markman refused .",Kennedy 's assassin should be tagged as none entity .
"When he was called to examine Robert F. Kennedy 's assassin , Sirhan Sirhan , a Jordanian residing in the United States , Markman refused .","residing in the United States , should be tagged as none entity ."
"When he was called to examine Robert F. Kennedy 's assassin , Sirhan Sirhan , a Jordanian residing in the United States , Markman refused .",Markman refused . should be tagged as none entity .
"When he was called to examine Robert F. Kennedy 's assassin , Sirhan Sirhan , a Jordanian residing in the United States , Markman refused .",", a should be tagged as none entity ."
"When he was called to examine Robert F. Kennedy 's assassin , Sirhan Sirhan , a Jordanian residing in the United States , Markman refused .",examine Robert F. Kennedy 's should be tagged as none entity .
"When he was called to examine Robert F. Kennedy 's assassin , Sirhan Sirhan , a Jordanian residing in the United States , Markman refused .","assassin , should be tagged as none entity ."
"When he was called to examine Robert F. Kennedy 's assassin , Sirhan Sirhan , a Jordanian residing in the United States , Markman refused .","Sirhan , should be tagged as none entity ."
"JOHANNESBURG , South Africa ( AP )",JOHANNESBURG should be tagged as a location .
"JOHANNESBURG , South Africa ( AP )",South Africa should be tagged as a location .
"JOHANNESBURG , South Africa ( AP )",AP should be tagged as an organization .
"JOHANNESBURG , South Africa ( AP )",", should be tagged as none entity ."
"JOHANNESBURG , South Africa ( AP )",", South Africa ( AP should be tagged as none entity ."
"JOHANNESBURG , South Africa ( AP )",South should be tagged as none entity .
"JOHANNESBURG , South Africa ( AP )",Africa ( AP should be tagged as none entity .
"JOHANNESBURG , South Africa ( AP )",AP ) should be tagged as none entity .
"JOHANNESBURG , South Africa ( AP )",Africa ( should be tagged as none entity .
