sentence,prompt
DETROIT 49 86 .363 26 1/2,"DETROIT is an organization entity , right ? Yes ."
DETROIT 49 86 .363 26 1/2,"DETROIT 49 is not a named entity, right ? Sure ."
DETROIT 49 86 .363 26 1/2,"86 .363 is not a named entity, right ? Sure ."
""""""""" They asked me to call in the Israeli charge d'affaires and discuss the matter with him "","" """""""" he added .","Israeli is an other entity , right ? Yes ."
""""""""" They asked me to call in the Israeli charge d'affaires and discuss the matter with him "","" """""""" he added .","Israeli charge d'affaires and discuss the matter is not a named entity, right ? Sure ."
""""""""" They asked me to call in the Israeli charge d'affaires and discuss the matter with him "","" """""""" he added .",""""""""" They is not a named entity, right ? Sure ."
BASKETBALL - BENETTON BEAT DINAMO 92-81 .,"BENETTON is an organization entity , right ? Yes ."
BASKETBALL - BENETTON BEAT DINAMO 92-81 .,"DINAMO is an organization entity , right ? Yes ."
BASKETBALL - BENETTON BEAT DINAMO 92-81 .,"BEAT is not a named entity, right ? Sure ."
BASKETBALL - BENETTON BEAT DINAMO 92-81 .,"BENETTON BEAT DINAMO is not a named entity, right ? Sure ."
BASKETBALL - BENETTON BEAT DINAMO 92-81 .,"BENETTON BEAT DINAMO 92-81 . is not a named entity, right ? Sure ."
BASKETBALL - BENETTON BEAT DINAMO 92-81 .,"BASKETBALL - BENETTON BEAT DINAMO is not a named entity, right ? Sure ."
8. Sara Thorsett ( U.S. ) 4:11.06,"Sara Thorsett is a person entity , right ? Yes ."
8. Sara Thorsett ( U.S. ) 4:11.06,"U.S. is a location entity , right ? Yes ."
8. Sara Thorsett ( U.S. ) 4:11.06,"8. Sara Thorsett ( U.S. ) is not a named entity, right ? Sure ."
8. Sara Thorsett ( U.S. ) 4:11.06,"8. Sara Thorsett is not a named entity, right ? Sure ."
8. Sara Thorsett ( U.S. ) 4:11.06,"8. Sara is not a named entity, right ? Sure ."
8. Sara Thorsett ( U.S. ) 4:11.06,"8. Sara Thorsett ( is not a named entity, right ? Sure ."
"In the bond market "","" the 30-year Treasury bond fell 23/32 of a point "","" or $ 7.1875 on a $ ""1,000"" bond "","" raising its yield to 7.04 percent -- the highest since July 31 -- from 6.98 percent at Wednesday 's close .","Treasury is an organization entity , right ? Yes ."
"In the bond market "","" the 30-year Treasury bond fell 23/32 of a point "","" or $ 7.1875 on a $ ""1,000"" bond "","" raising its yield to 7.04 percent -- the highest since July 31 -- from 6.98 percent at Wednesday 's close .","to 7.04 percent -- the highest is not a named entity, right ? Sure ."
"In the bond market "","" the 30-year Treasury bond fell 23/32 of a point "","" or $ 7.1875 on a $ ""1,000"" bond "","" raising its yield to 7.04 percent -- the highest since July 31 -- from 6.98 percent at Wednesday 's close .","'s is not a named entity, right ? Sure ."
Hyundai 6 Lotte 5,"Hyundai is an organization entity , right ? Yes ."
Hyundai 6 Lotte 5,"Lotte is an organization entity , right ? Yes ."
Hyundai 6 Lotte 5,"6 Lotte 5 is not a named entity, right ? Sure ."
Hyundai 6 Lotte 5,"6 is not a named entity, right ? Sure ."
Hyundai 6 Lotte 5,"Hyundai 6 Lotte 5 is not a named entity, right ? Sure ."
Hyundai 6 Lotte 5,"6 Lotte is not a named entity, right ? Sure ."
""""""""" I think initially some stocks will trade up on sympathy "","" but the wild premium NationsBank put on this deal here "","" I do n't see a lot of other deals being done at this premium "","" """""""" said Michael Durante "","" analyst at McDonald & Co .","NationsBank is an organization entity , right ? Yes ."
""""""""" I think initially some stocks will trade up on sympathy "","" but the wild premium NationsBank put on this deal here "","" I do n't see a lot of other deals being done at this premium "","" """""""" said Michael Durante "","" analyst at McDonald & Co .","Michael Durante is a person entity , right ? Yes ."
""""""""" I think initially some stocks will trade up on sympathy "","" but the wild premium NationsBank put on this deal here "","" I do n't see a lot of other deals being done at this premium "","" """""""" said Michael Durante "","" analyst at McDonald & Co .","McDonald & Co is an organization entity , right ? Yes ."
""""""""" I think initially some stocks will trade up on sympathy "","" but the wild premium NationsBank put on this deal here "","" I do n't see a lot of other deals being done at this premium "","" """""""" said Michael Durante "","" analyst at McDonald & Co .","at McDonald is not a named entity, right ? Sure ."
""""""""" I think initially some stocks will trade up on sympathy "","" but the wild premium NationsBank put on this deal here "","" I do n't see a lot of other deals being done at this premium "","" """""""" said Michael Durante "","" analyst at McDonald & Co .","deals being done at this premium "","" is not a named entity, right ? Sure ."
""""""""" I think initially some stocks will trade up on sympathy "","" but the wild premium NationsBank put on this deal here "","" I do n't see a lot of other deals being done at this premium "","" """""""" said Michael Durante "","" analyst at McDonald & Co .","but the wild premium NationsBank put on this is not a named entity, right ? Sure ."
""""""""" I think initially some stocks will trade up on sympathy "","" but the wild premium NationsBank put on this deal here "","" I do n't see a lot of other deals being done at this premium "","" """""""" said Michael Durante "","" analyst at McDonald & Co .","see a lot of other deals being is not a named entity, right ? Sure ."
""""""""" I think initially some stocks will trade up on sympathy "","" but the wild premium NationsBank put on this deal here "","" I do n't see a lot of other deals being done at this premium "","" """""""" said Michael Durante "","" analyst at McDonald & Co .","think is not a named entity, right ? Sure ."
""""""""" I think initially some stocks will trade up on sympathy "","" but the wild premium NationsBank put on this deal here "","" I do n't see a lot of other deals being done at this premium "","" """""""" said Michael Durante "","" analyst at McDonald & Co .",""","" """""""" said Michael Durante "","" analyst is not a named entity, right ? Sure ."
Pirelli shares reacted favourable even though talks had been underway for some time and news about a venture had been widely expected .,"Pirelli is an organization entity , right ? Yes ."
Pirelli shares reacted favourable even though talks had been underway for some time and news about a venture had been widely expected .,"news about a is not a named entity, right ? Sure ."
Pirelli shares reacted favourable even though talks had been underway for some time and news about a venture had been widely expected .,"even is not a named entity, right ? Sure ."
"Thatcher "","" dubbed the """""""" Iron Lady """""""" for her driven "","" forceful personality "","" was never known to have an interest in the occult and in fact has a university degree in chemistry .","Thatcher is a person entity , right ? Yes ."
"Thatcher "","" dubbed the """""""" Iron Lady """""""" for her driven "","" forceful personality "","" was never known to have an interest in the occult and in fact has a university degree in chemistry .","Iron Lady is a person entity , right ? Yes ."
"Thatcher "","" dubbed the """""""" Iron Lady """""""" for her driven "","" forceful personality "","" was never known to have an interest in the occult and in fact has a university degree in chemistry .","for is not a named entity, right ? Sure ."
"Thatcher "","" dubbed the """""""" Iron Lady """""""" for her driven "","" forceful personality "","" was never known to have an interest in the occult and in fact has a university degree in chemistry .","dubbed the """""""" Iron Lady """""""" for is not a named entity, right ? Sure ."
"Thatcher "","" dubbed the """""""" Iron Lady """""""" for her driven "","" forceful personality "","" was never known to have an interest in the occult and in fact has a university degree in chemistry .",""","" forceful personality "","" was is not a named entity, right ? Sure ."
"Thatcher "","" dubbed the """""""" Iron Lady """""""" for her driven "","" forceful personality "","" was never known to have an interest in the occult and in fact has a university degree in chemistry .","forceful personality "","" is not a named entity, right ? Sure ."
N. Korea urges S. Korea to return war veteran .,"N. Korea is a location entity , right ? Yes ."
N. Korea urges S. Korea to return war veteran .,"S. Korea is a location entity , right ? Yes ."
N. Korea urges S. Korea to return war veteran .,"Korea to return war veteran is not a named entity, right ? Sure ."
N. Korea urges S. Korea to return war veteran .,"N. Korea urges S. Korea to return is not a named entity, right ? Sure ."
N. Korea urges S. Korea to return war veteran .,"S. Korea to return war veteran . is not a named entity, right ? Sure ."
N. Korea urges S. Korea to return war veteran .,"return war veteran is not a named entity, right ? Sure ."
8. Kathrin Freitag ( Germany ) 36.491,"Kathrin Freitag is a person entity , right ? Yes ."
8. Kathrin Freitag ( Germany ) 36.491,"Germany is a location entity , right ? Yes ."
8. Kathrin Freitag ( Germany ) 36.491,"( Germany ) 36.491 is not a named entity, right ? Sure ."
8. Kathrin Freitag ( Germany ) 36.491,") is not a named entity, right ? Sure ."
8. Kathrin Freitag ( Germany ) 36.491,"36.491 is not a named entity, right ? Sure ."
8. Kathrin Freitag ( Germany ) 36.491,"Germany ) 36.491 is not a named entity, right ? Sure ."
BASEBALL - RESULTS OF S. KOREAN PROFESSIONAL GAMES .,"S. KOREAN is an other entity , right ? Yes ."
BASEBALL - RESULTS OF S. KOREAN PROFESSIONAL GAMES .,"KOREAN PROFESSIONAL is not a named entity, right ? Sure ."
BASEBALL - RESULTS OF S. KOREAN PROFESSIONAL GAMES .,"RESULTS OF S. KOREAN PROFESSIONAL GAMES is not a named entity, right ? Sure ."
CHICAGO AT TORONTO,"CHICAGO is an organization entity , right ? Yes ."
CHICAGO AT TORONTO,"TORONTO is a location entity , right ? Yes ."
CHICAGO AT TORONTO,"AT is not a named entity, right ? Sure ."
CHICAGO AT TORONTO,"CHICAGO AT TORONTO is not a named entity, right ? Sure ."
CHICAGO AT TORONTO,"AT TORONTO is not a named entity, right ? Sure ."
CHICAGO AT TORONTO,"CHICAGO AT is not a named entity, right ? Sure ."
""""""""" A member of the public recognised Holland in a newsagent shop as he was reading the headlines about himself "","" """""""" a police spokesman said .","Holland is a person entity , right ? Yes ."
""""""""" A member of the public recognised Holland in a newsagent shop as he was reading the headlines about himself "","" """""""" a police spokesman said .",""""""""" A is not a named entity, right ? Sure ."
""""""""" A member of the public recognised Holland in a newsagent shop as he was reading the headlines about himself "","" """""""" a police spokesman said .","in a is not a named entity, right ? Sure ."
""""""""" They have confirmed to us that Iraqi troops are taking part in the attack on Arbil ...","Iraqi is an other entity , right ? Yes ."
""""""""" They have confirmed to us that Iraqi troops are taking part in the attack on Arbil ...","Arbil is a location entity , right ? Yes ."
""""""""" They have confirmed to us that Iraqi troops are taking part in the attack on Arbil ...","are taking part in the is not a named entity, right ? Sure ."
""""""""" They have confirmed to us that Iraqi troops are taking part in the attack on Arbil ...","part in the is not a named entity, right ? Sure ."
""""""""" They have confirmed to us that Iraqi troops are taking part in the attack on Arbil ...","the attack on Arbil ... is not a named entity, right ? Sure ."
""""""""" They have confirmed to us that Iraqi troops are taking part in the attack on Arbil ...","to us that Iraqi troops are taking part is not a named entity, right ? Sure ."
SOCCER - RESULT IN SPANISH FIRST DIVISION .,"SPANISH is an other entity , right ? Yes ."
