sentence,prompt
"Tens of thousands of people have been killed and many more have been displaced in the fighting "","" which breached a shaky United Nations-sponsored ceasefire .","United Nations-sponsored is an other entity , right ? Yes ."
"Tens of thousands of people have been killed and many more have been displaced in the fighting "","" which breached a shaky United Nations-sponsored ceasefire .","more have been displaced is not a named entity, right ? Sure ."
"Tens of thousands of people have been killed and many more have been displaced in the fighting "","" which breached a shaky United Nations-sponsored ceasefire .","fighting "","" is not a named entity, right ? Sure ."
RANGOON 1996-08-31,"RANGOON is a location entity , right ? Yes ."
RANGOON 1996-08-31,"1996-08-31 is not a named entity, right ? Sure ."
RANGOON 1996-08-31,"RANGOON 1996-08-31 is not a named entity, right ? Sure ."
Arbroath 3 1 2 0 4 2 5,"Arbroath is an organization entity , right ? Yes ."
Arbroath 3 1 2 0 4 2 5,"Arbroath 3 1 2 0 is not a named entity, right ? Sure ."
Arbroath 3 1 2 0 4 2 5,"3 1 2 0 is not a named entity, right ? Sure ."
"In the conference call "","" Frater said he regarded Cofinec GDRs -- which are trading below their issue price of ""6,425"" forints -- as a buying opportunity .","Frater is a person entity , right ? Yes ."
"In the conference call "","" Frater said he regarded Cofinec GDRs -- which are trading below their issue price of ""6,425"" forints -- as a buying opportunity .","Cofinec is an organization entity , right ? Yes ."
"In the conference call "","" Frater said he regarded Cofinec GDRs -- which are trading below their issue price of ""6,425"" forints -- as a buying opportunity .","the conference call "","" is not a named entity, right ? Sure ."
"In the conference call "","" Frater said he regarded Cofinec GDRs -- which are trading below their issue price of ""6,425"" forints -- as a buying opportunity .","trading below their issue price is not a named entity, right ? Sure ."
"In the conference call "","" Frater said he regarded Cofinec GDRs -- which are trading below their issue price of ""6,425"" forints -- as a buying opportunity .","said he regarded is not a named entity, right ? Sure ."
"In the conference call "","" Frater said he regarded Cofinec GDRs -- which are trading below their issue price of ""6,425"" forints -- as a buying opportunity .","of is not a named entity, right ? Sure ."
"The United States last week granted political asylum to two opposition leaders "","" Zenon Poznyak and Sergei Naumchik .","United States is a location entity , right ? Yes ."
"The United States last week granted political asylum to two opposition leaders "","" Zenon Poznyak and Sergei Naumchik .","Zenon Poznyak is a person entity , right ? Yes ."
"The United States last week granted political asylum to two opposition leaders "","" Zenon Poznyak and Sergei Naumchik .","Sergei Naumchik is a person entity , right ? Yes ."
"The United States last week granted political asylum to two opposition leaders "","" Zenon Poznyak and Sergei Naumchik .","opposition leaders "","" Zenon Poznyak and Sergei Naumchik is not a named entity, right ? Sure ."
"The United States last week granted political asylum to two opposition leaders "","" Zenon Poznyak and Sergei Naumchik .","opposition leaders "","" Zenon Poznyak and is not a named entity, right ? Sure ."
"The United States last week granted political asylum to two opposition leaders "","" Zenon Poznyak and Sergei Naumchik .","week granted political asylum to two is not a named entity, right ? Sure ."
"The United States last week granted political asylum to two opposition leaders "","" Zenon Poznyak and Sergei Naumchik .","United States last week granted political asylum to is not a named entity, right ? Sure ."
"The United States last week granted political asylum to two opposition leaders "","" Zenon Poznyak and Sergei Naumchik .","political asylum to two opposition leaders is not a named entity, right ? Sure ."
"The United States last week granted political asylum to two opposition leaders "","" Zenon Poznyak and Sergei Naumchik .","The United States is not a named entity, right ? Sure ."
Jed-Forest 17 Watsonians 54,"Jed-Forest is an organization entity , right ? Yes ."
Jed-Forest 17 Watsonians 54,"Watsonians is an organization entity , right ? Yes ."
Jed-Forest 17 Watsonians 54,"Watsonians 54 is not a named entity, right ? Sure ."
Jed-Forest 17 Watsonians 54,"17 is not a named entity, right ? Sure ."
Jed-Forest 17 Watsonians 54,"Jed-Forest 17 Watsonians 54 is not a named entity, right ? Sure ."
Jed-Forest 17 Watsonians 54,"Jed-Forest 17 is not a named entity, right ? Sure ."
6. Svetlana Samokhalova ( Russia ) 3:46.216,"Svetlana Samokhalova is a person entity , right ? Yes ."
6. Svetlana Samokhalova ( Russia ) 3:46.216,"Russia is a location entity , right ? Yes ."
6. Svetlana Samokhalova ( Russia ) 3:46.216,"6. Svetlana Samokhalova is not a named entity, right ? Sure ."
6. Svetlana Samokhalova ( Russia ) 3:46.216,") 3:46.216 is not a named entity, right ? Sure ."
6. Svetlana Samokhalova ( Russia ) 3:46.216,"Svetlana Samokhalova ( Russia ) is not a named entity, right ? Sure ."
6. Svetlana Samokhalova ( Russia ) 3:46.216,"6. Svetlana is not a named entity, right ? Sure ."
2. Giovanni Lombardi ( Italy ) Polti 5 seconds behind,"Giovanni Lombardi is a person entity , right ? Yes ."
2. Giovanni Lombardi ( Italy ) Polti 5 seconds behind,"Italy is a location entity , right ? Yes ."
2. Giovanni Lombardi ( Italy ) Polti 5 seconds behind,"Polti is an organization entity , right ? Yes ."
2. Giovanni Lombardi ( Italy ) Polti 5 seconds behind,"Lombardi ( Italy ) Polti 5 is not a named entity, right ? Sure ."
2. Giovanni Lombardi ( Italy ) Polti 5 seconds behind,"Lombardi is not a named entity, right ? Sure ."
2. Giovanni Lombardi ( Italy ) Polti 5 seconds behind,"Lombardi ( Italy ) is not a named entity, right ? Sure ."
2. Giovanni Lombardi ( Italy ) Polti 5 seconds behind,"( Italy ) Polti 5 is not a named entity, right ? Sure ."
2. Giovanni Lombardi ( Italy ) Polti 5 seconds behind,"2. Giovanni Lombardi is not a named entity, right ? Sure ."
2. Giovanni Lombardi ( Italy ) Polti 5 seconds behind,"behind is not a named entity, right ? Sure ."
Zemun 4 1 2 1 3 3 5,"Zemun is an organization entity , right ? Yes ."
Zemun 4 1 2 1 3 3 5,"4 1 2 1 3 3 5 is not a named entity, right ? Sure ."
Zemun 4 1 2 1 3 3 5,"Zemun 4 1 2 1 3 is not a named entity, right ? Sure ."
At least 20 people were killed in the capital in early July after bodyguards loyal to Gaddafi 's sons fired at spectators of a football match who were chanting subversive slogans .,"Gaddafi is a person entity , right ? Yes ."
At least 20 people were killed in the capital in early July after bodyguards loyal to Gaddafi 's sons fired at spectators of a football match who were chanting subversive slogans .,"20 people were killed in the capital in is not a named entity, right ? Sure ."
At least 20 people were killed in the capital in early July after bodyguards loyal to Gaddafi 's sons fired at spectators of a football match who were chanting subversive slogans .,"at spectators of a football match who is not a named entity, right ? Sure ."
"Palestinian President Yasser Arafat arrived in the West Bank self-rule enclave of Nablus from Ramallah on Friday "","" witnesses said .","Palestinian is an other entity , right ? Yes ."
"Palestinian President Yasser Arafat arrived in the West Bank self-rule enclave of Nablus from Ramallah on Friday "","" witnesses said .","Yasser Arafat is a person entity , right ? Yes ."
"Palestinian President Yasser Arafat arrived in the West Bank self-rule enclave of Nablus from Ramallah on Friday "","" witnesses said .","West Bank is a location entity , right ? Yes ."
"Palestinian President Yasser Arafat arrived in the West Bank self-rule enclave of Nablus from Ramallah on Friday "","" witnesses said .","Nablus is a location entity , right ? Yes ."
"Palestinian President Yasser Arafat arrived in the West Bank self-rule enclave of Nablus from Ramallah on Friday "","" witnesses said .","Ramallah is a location entity , right ? Yes ."
"Palestinian President Yasser Arafat arrived in the West Bank self-rule enclave of Nablus from Ramallah on Friday "","" witnesses said .","West Bank self-rule enclave of is not a named entity, right ? Sure ."
"Palestinian President Yasser Arafat arrived in the West Bank self-rule enclave of Nablus from Ramallah on Friday "","" witnesses said .","the West Bank is not a named entity, right ? Sure ."
