sentence,prompt
Newspaper ` Explains ' U.S. Interests Section Events FL1402001894 Havana Radio Reloj Network in Spanish 2100 GMT 13 Feb 94,"U.S. is a location entity , right ? Yes ."
Newspaper ` Explains ' U.S. Interests Section Events FL1402001894 Havana Radio Reloj Network in Spanish 2100 GMT 13 Feb 94,"Havana is a location entity , right ? Yes ."
Newspaper ` Explains ' U.S. Interests Section Events FL1402001894 Havana Radio Reloj Network in Spanish 2100 GMT 13 Feb 94,"Radio Reloj Network is an organization entity , right ? Yes ."
Newspaper ` Explains ' U.S. Interests Section Events FL1402001894 Havana Radio Reloj Network in Spanish 2100 GMT 13 Feb 94,"2100 GMT is an other entity , right ? Yes ."
Newspaper ` Explains ' U.S. Interests Section Events FL1402001894 Havana Radio Reloj Network in Spanish 2100 GMT 13 Feb 94,"13 Feb 94 is an other entity , right ? Yes ."
Newspaper ` Explains ' U.S. Interests Section Events FL1402001894 Havana Radio Reloj Network in Spanish 2100 GMT 13 Feb 94,"U.S. Interests Section Events FL1402001894 Havana is not a named entity, right ? Sure ."
Newspaper ` Explains ' U.S. Interests Section Events FL1402001894 Havana Radio Reloj Network in Spanish 2100 GMT 13 Feb 94,"Events FL1402001894 Havana Radio Reloj Network in Spanish is not a named entity, right ? Sure ."
Newspaper ` Explains ' U.S. Interests Section Events FL1402001894 Havana Radio Reloj Network in Spanish 2100 GMT 13 Feb 94,"in Spanish 2100 is not a named entity, right ? Sure ."
Newspaper ` Explains ' U.S. Interests Section Events FL1402001894 Havana Radio Reloj Network in Spanish 2100 GMT 13 Feb 94,"Feb 94 is not a named entity, right ? Sure ."
Newspaper ` Explains ' U.S. Interests Section Events FL1402001894 Havana Radio Reloj Network in Spanish 2100 GMT 13 Feb 94,"GMT 13 Feb is not a named entity, right ? Sure ."
Newspaper ` Explains ' U.S. Interests Section Events FL1402001894 Havana Radio Reloj Network in Spanish 2100 GMT 13 Feb 94,"Section Events FL1402001894 Havana Radio is not a named entity, right ? Sure ."
Newspaper ` Explains ' U.S. Interests Section Events FL1402001894 Havana Radio Reloj Network in Spanish 2100 GMT 13 Feb 94,"Explains ' U.S. Interests Section Events FL1402001894 is not a named entity, right ? Sure ."
Newspaper ` Explains ' U.S. Interests Section Events FL1402001894 Havana Radio Reloj Network in Spanish 2100 GMT 13 Feb 94,"in Spanish is not a named entity, right ? Sure ."
