sentence,prompt
These bodies have been flowing into Lake Victoria causing a health hazard along the Akagera River course through Tanzania and Uganda .,What entity would you call Lake Victoria ? a location .
These bodies have been flowing into Lake Victoria causing a health hazard along the Akagera River course through Tanzania and Uganda .,What entity would you call Akagera River ? a location .
These bodies have been flowing into Lake Victoria causing a health hazard along the Akagera River course through Tanzania and Uganda .,What entity would you call Tanzania ? a location .
These bodies have been flowing into Lake Victoria causing a health hazard along the Akagera River course through Tanzania and Uganda .,What entity would you call Uganda ? a location .
These bodies have been flowing into Lake Victoria causing a health hazard along the Akagera River course through Tanzania and Uganda .,Is through Tanzania and Uganda . a named entity ? No .
These bodies have been flowing into Lake Victoria causing a health hazard along the Akagera River course through Tanzania and Uganda .,Is a health hazard along the Akagera River course a named entity ? No .
These bodies have been flowing into Lake Victoria causing a health hazard along the Akagera River course through Tanzania and Uganda .,Is been flowing into Lake a named entity ? No .
These bodies have been flowing into Lake Victoria causing a health hazard along the Akagera River course through Tanzania and Uganda .,Is Akagera River course through a named entity ? No .
These bodies have been flowing into Lake Victoria causing a health hazard along the Akagera River course through Tanzania and Uganda .,Is into Lake Victoria causing a a named entity ? No .
These bodies have been flowing into Lake Victoria causing a health hazard along the Akagera River course through Tanzania and Uganda .,Is Victoria causing a health hazard along the Akagera a named entity ? No .
These bodies have been flowing into Lake Victoria causing a health hazard along the Akagera River course through Tanzania and Uganda .,Is bodies have been flowing into a named entity ? No .
These bodies have been flowing into Lake Victoria causing a health hazard along the Akagera River course through Tanzania and Uganda .,Is Akagera River course through Tanzania and a named entity ? No .
Sirhan was convicted of the 1968 California primary election night slaying of Sen. Robert Kennedy at the Ambassador Hotel and remains in prison.,What entity would you call Sirhan ? a person .
Sirhan was convicted of the 1968 California primary election night slaying of Sen. Robert Kennedy at the Ambassador Hotel and remains in prison.,What entity would you call California ? a location .
Sirhan was convicted of the 1968 California primary election night slaying of Sen. Robert Kennedy at the Ambassador Hotel and remains in prison.,What entity would you call Sen. Robert Kennedy ? a person .
Sirhan was convicted of the 1968 California primary election night slaying of Sen. Robert Kennedy at the Ambassador Hotel and remains in prison.,What entity would you call Ambassador Hotel ? an organization .
Sirhan was convicted of the 1968 California primary election night slaying of Sen. Robert Kennedy at the Ambassador Hotel and remains in prison.,Is California primary election a named entity ? No .
Sirhan was convicted of the 1968 California primary election night slaying of Sen. Robert Kennedy at the Ambassador Hotel and remains in prison.,Is night slaying a named entity ? No .
Sirhan was convicted of the 1968 California primary election night slaying of Sen. Robert Kennedy at the Ambassador Hotel and remains in prison.,Is Robert Kennedy at a named entity ? No .
Sirhan was convicted of the 1968 California primary election night slaying of Sen. Robert Kennedy at the Ambassador Hotel and remains in prison.,Is of Sen. Robert Kennedy at the a named entity ? No .
Sirhan was convicted of the 1968 California primary election night slaying of Sen. Robert Kennedy at the Ambassador Hotel and remains in prison.,Is primary election night a named entity ? No .
Sirhan was convicted of the 1968 California primary election night slaying of Sen. Robert Kennedy at the Ambassador Hotel and remains in prison.,Is slaying of Sen. Robert Kennedy a named entity ? No .
Sirhan was convicted of the 1968 California primary election night slaying of Sen. Robert Kennedy at the Ambassador Hotel and remains in prison.,Is California primary election night slaying of a named entity ? No .
Sirhan was convicted of the 1968 California primary election night slaying of Sen. Robert Kennedy at the Ambassador Hotel and remains in prison.,Is election night slaying of Sen. Robert Kennedy a named entity ? No .
"After nearly two decades in prison for the assassination of the Rev. Martin Luther King Jr. , James Earl Ray says he would trade places with the hostages in Lebanon .",What entity would you call Rev. Martin Luther King Jr. ? a person .
"After nearly two decades in prison for the assassination of the Rev. Martin Luther King Jr. , James Earl Ray says he would trade places with the hostages in Lebanon .",What entity would you call James Earl Ray ? a person .
"After nearly two decades in prison for the assassination of the Rev. Martin Luther King Jr. , James Earl Ray says he would trade places with the hostages in Lebanon .",What entity would you call Lebanon ? a location .
"After nearly two decades in prison for the assassination of the Rev. Martin Luther King Jr. , James Earl Ray says he would trade places with the hostages in Lebanon .",Is After nearly two a named entity ? No .
"After nearly two decades in prison for the assassination of the Rev. Martin Luther King Jr. , James Earl Ray says he would trade places with the hostages in Lebanon .",Is Earl Ray says a named entity ? No .
"After nearly two decades in prison for the assassination of the Rev. Martin Luther King Jr. , James Earl Ray says he would trade places with the hostages in Lebanon .",Is assassination of the a named entity ? No .
"After nearly two decades in prison for the assassination of the Rev. Martin Luther King Jr. , James Earl Ray says he would trade places with the hostages in Lebanon .",Is says he would trade places with a named entity ? No .
"After nearly two decades in prison for the assassination of the Rev. Martin Luther King Jr. , James Earl Ray says he would trade places with the hostages in Lebanon .",Is After nearly two decades in prison for the a named entity ? No .
"After nearly two decades in prison for the assassination of the Rev. Martin Luther King Jr. , James Earl Ray says he would trade places with the hostages in Lebanon .","Is , James Earl Ray a named entity ? No ."
"Ten years ago : Former President Gerald R. Ford , a member of the Warren Commission that investigated President John F. Kennedy 's assassination , told a House committee he stood by the commission 's basic finding that assassin Lee Harvey Oswald had acted alone .",What entity would you call President Gerald R. Ford ? a person .
"Ten years ago : Former President Gerald R. Ford , a member of the Warren Commission that investigated President John F. Kennedy 's assassination , told a House committee he stood by the commission 's basic finding that assassin Lee Harvey Oswald had acted alone .",What entity would you call Warren Commission ? an organization .
