sentence,prompt
"John Wilkes Booth , who assassinated President Lincoln , was an actor .",What entity would you call John Wilkes Booth ? a person .
"John Wilkes Booth , who assassinated President Lincoln , was an actor .",What entity would you call President Lincoln ? a person .
"John Wilkes Booth , who assassinated President Lincoln , was an actor .","Is President Lincoln , was an a named entity ? No ."
"John Wilkes Booth , who assassinated President Lincoln , was an actor .","Is assassinated President Lincoln , was an actor a named entity ? No ."
"John Wilkes Booth , who assassinated President Lincoln , was an actor .",Is who a named entity ? No .
"John Wilkes Booth , who assassinated President Lincoln , was an actor .","Is Wilkes Booth , who a named entity ? No ."
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.",What entity would you call Palace of Fine Arts ? a location .
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.",What entity would you call San Francisco ? a location .
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.",What entity would you call June 30 ? an other .
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.","What entity would you call July 1-2 , ? an other ."
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.",What entity would you call Kevin O 'Brien ? a person .
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.","Is Palace of Fine Arts , in San a named entity ? No ."
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.",Is spokesman for the a named entity ? No .
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.","Is , a a named entity ? No ."
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.","Is of Fine Arts , in San Francisco a named entity ? No ."
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.",Is performed at a named entity ? No .
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.","Is 1-2 , a named entity ? No ."
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.",Is on June 30 and July 1-2 a named entity ? No .
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.","Is June 30 and July 1-2 , said a named entity ? No ."
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.",Is a spokesman a named entity ? No .
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.",Is opera company performed at the Palace of a named entity ? No .
"In the field of mechanics , Wang Ziqiang at the Institute of Mechanics has made considerable headway in the area of elastoplastic crack mechanics .",What entity would you call Wang Ziqiang ? a person .
"In the field of mechanics , Wang Ziqiang at the Institute of Mechanics has made considerable headway in the area of elastoplastic crack mechanics .",What entity would you call Institute of Mechanics ? an organization .
"In the field of mechanics , Wang Ziqiang at the Institute of Mechanics has made considerable headway in the area of elastoplastic crack mechanics .",Is Wang Ziqiang at a named entity ? No .
"In the field of mechanics , Wang Ziqiang at the Institute of Mechanics has made considerable headway in the area of elastoplastic crack mechanics .","Is the field of mechanics , Wang Ziqiang a named entity ? No ."
"In the field of mechanics , Wang Ziqiang at the Institute of Mechanics has made considerable headway in the area of elastoplastic crack mechanics .",Is the a named entity ? No .
"In the field of mechanics , Wang Ziqiang at the Institute of Mechanics has made considerable headway in the area of elastoplastic crack mechanics .","Is field of mechanics , a named entity ? No ."
"Sun Hung Kai Properties , a Hong Kong construction firm with a 27 percent share ;",What entity would you call Sun Hung Kai Properties ? an organization .
