sentence,prompt
"On this date : In 1843 , the 25th President of the United States , William McKinley , was born in Niles , Ohio .",United States == a location .
"On this date : In 1843 , the 25th President of the United States , William McKinley , was born in Niles , Ohio .",William McKinley == a person .
"On this date : In 1843 , the 25th President of the United States , William McKinley , was born in Niles , Ohio .","Niles , Ohio == a location ."
"On this date : In 1843 , the 25th President of the United States , William McKinley , was born in Niles , Ohio .",", William McKinley == None ."
"On this date : In 1843 , the 25th President of the United States , William McKinley , was born in Niles , Ohio .","the United States , William McKinley == None ."
"On this date : In 1843 , the 25th President of the United States , William McKinley , was born in Niles , Ohio .",On this date : == None .
"On this date : In 1843 , the 25th President of the United States , William McKinley , was born in Niles , Ohio .",": In 1843 , the 25th President == None ."
"On this date : In 1843 , the 25th President of the United States , William McKinley , was born in Niles , Ohio .",25th President of == None .
"On this date : In 1843 , the 25th President of the United States , William McKinley , was born in Niles , Ohio .",On this == None .
"Tal , a senior Defense Ministry official , has not repeated these views in public .",Tal == a person .
"Tal , a senior Defense Ministry official , has not repeated these views in public .",Defense Ministry == an organization .
"Tal , a senior Defense Ministry official , has not repeated these views in public .",Defense == None .
"Tal , a senior Defense Ministry official , has not repeated these views in public .",in public == None .
"Tal , a senior Defense Ministry official , has not repeated these views in public .","a senior Defense Ministry official , has == None ."
"Tal , a senior Defense Ministry official , has not repeated these views in public .",official == None .
"Lightning ignited a firestorm that charred 10 , 000 acres in central Idaho , including much of the small resort town of Lowman , about 70 miles northeast of Boise.","10 , 000 acres == an other ."
"Lightning ignited a firestorm that charred 10 , 000 acres in central Idaho , including much of the small resort town of Lowman , about 70 miles northeast of Boise.",Idaho == a location .
"Lightning ignited a firestorm that charred 10 , 000 acres in central Idaho , including much of the small resort town of Lowman , about 70 miles northeast of Boise.",Lowman == a location .
"Lightning ignited a firestorm that charred 10 , 000 acres in central Idaho , including much of the small resort town of Lowman , about 70 miles northeast of Boise.",70 miles == an other .
"Lightning ignited a firestorm that charred 10 , 000 acres in central Idaho , including much of the small resort town of Lowman , about 70 miles northeast of Boise.",Boise. == a location .
"Lightning ignited a firestorm that charred 10 , 000 acres in central Idaho , including much of the small resort town of Lowman , about 70 miles northeast of Boise.",the small resort town of Lowman == None .
"Lightning ignited a firestorm that charred 10 , 000 acres in central Idaho , including much of the small resort town of Lowman , about 70 miles northeast of Boise.",small resort town == None .
"Lightning ignited a firestorm that charred 10 , 000 acres in central Idaho , including much of the small resort town of Lowman , about 70 miles northeast of Boise.",10 == None .
"Lightning ignited a firestorm that charred 10 , 000 acres in central Idaho , including much of the small resort town of Lowman , about 70 miles northeast of Boise.",ignited a == None .
"Lightning ignited a firestorm that charred 10 , 000 acres in central Idaho , including much of the small resort town of Lowman , about 70 miles northeast of Boise.",small resort == None .
"Lightning ignited a firestorm that charred 10 , 000 acres in central Idaho , including much of the small resort town of Lowman , about 70 miles northeast of Boise.","that charred 10 , 000 acres in central == None ."
"Lightning ignited a firestorm that charred 10 , 000 acres in central Idaho , including much of the small resort town of Lowman , about 70 miles northeast of Boise.",", including much of the == None ."
"Lightning ignited a firestorm that charred 10 , 000 acres in central Idaho , including much of the small resort town of Lowman , about 70 miles northeast of Boise.",Lightning == None .
"Lightning ignited a firestorm that charred 10 , 000 acres in central Idaho , including much of the small resort town of Lowman , about 70 miles northeast of Boise.",about == None .
"Lightning ignited a firestorm that charred 10 , 000 acres in central Idaho , including much of the small resort town of Lowman , about 70 miles northeast of Boise.","central Idaho , including much == None ."
