sentence,prompt
CRICKET - LEICESTERSHIRE TAKE OVER AT TOP AFTER INNINGS VICTORY .,LEICESTERSHIRE == an organization .
CRICKET - LEICESTERSHIRE TAKE OVER AT TOP AFTER INNINGS VICTORY .,OVER AT TOP == None .
CRICKET - LEICESTERSHIRE TAKE OVER AT TOP AFTER INNINGS VICTORY .,INNINGS == None .
LONDON 1996-08-30,LONDON == a location .
LONDON 1996-08-30,LONDON 1996-08-30 == None .
LONDON 1996-08-30,1996-08-30 == None .
West Indian all-rounder Phil Simmons took four for 38 on Friday as Leicestershire beat Somerset by an innings and 39 runs in two days to take over at the head of the county championship .,West Indian == an other .
West Indian all-rounder Phil Simmons took four for 38 on Friday as Leicestershire beat Somerset by an innings and 39 runs in two days to take over at the head of the county championship .,Phil Simmons == a person .
West Indian all-rounder Phil Simmons took four for 38 on Friday as Leicestershire beat Somerset by an innings and 39 runs in two days to take over at the head of the county championship .,Leicestershire == an organization .
West Indian all-rounder Phil Simmons took four for 38 on Friday as Leicestershire beat Somerset by an innings and 39 runs in two days to take over at the head of the county championship .,Somerset == an organization .
West Indian all-rounder Phil Simmons took four for 38 on Friday as Leicestershire beat Somerset by an innings and 39 runs in two days to take over at the head of the county championship .,runs == None .
West Indian all-rounder Phil Simmons took four for 38 on Friday as Leicestershire beat Somerset by an innings and 39 runs in two days to take over at the head of the county championship .,beat Somerset == None .
West Indian all-rounder Phil Simmons took four for 38 on Friday as Leicestershire beat Somerset by an innings and 39 runs in two days to take over at the head of the county championship .,38 on Friday as == None .
West Indian all-rounder Phil Simmons took four for 38 on Friday as Leicestershire beat Somerset by an innings and 39 runs in two days to take over at the head of the county championship .,Indian all-rounder Phil Simmons took four == None .
West Indian all-rounder Phil Simmons took four for 38 on Friday as Leicestershire beat Somerset by an innings and 39 runs in two days to take over at the head of the county championship .,38 on == None .
West Indian all-rounder Phil Simmons took four for 38 on Friday as Leicestershire beat Somerset by an innings and 39 runs in two days to take over at the head of the county championship .,Simmons == None .
West Indian all-rounder Phil Simmons took four for 38 on Friday as Leicestershire beat Somerset by an innings and 39 runs in two days to take over at the head of the county championship .,to take over == None .
West Indian all-rounder Phil Simmons took four for 38 on Friday as Leicestershire beat Somerset by an innings and 39 runs in two days to take over at the head of the county championship .,over at the == None .
"Their stay on top "","" though "","" may be short-lived as title rivals Essex "","" Derbyshire and Surrey all closed in on victory while Kent made up for lost time in their rain-affected match against Nottinghamshire .",Essex == an organization .
"Their stay on top "","" though "","" may be short-lived as title rivals Essex "","" Derbyshire and Surrey all closed in on victory while Kent made up for lost time in their rain-affected match against Nottinghamshire .",Derbyshire == an organization .
"Their stay on top "","" though "","" may be short-lived as title rivals Essex "","" Derbyshire and Surrey all closed in on victory while Kent made up for lost time in their rain-affected match against Nottinghamshire .",Surrey == an organization .
"Their stay on top "","" though "","" may be short-lived as title rivals Essex "","" Derbyshire and Surrey all closed in on victory while Kent made up for lost time in their rain-affected match against Nottinghamshire .",Kent == an organization .
"Their stay on top "","" though "","" may be short-lived as title rivals Essex "","" Derbyshire and Surrey all closed in on victory while Kent made up for lost time in their rain-affected match against Nottinghamshire .",Nottinghamshire == an organization .
"Their stay on top "","" though "","" may be short-lived as title rivals Essex "","" Derbyshire and Surrey all closed in on victory while Kent made up for lost time in their rain-affected match against Nottinghamshire .",title rivals == None .
"Their stay on top "","" though "","" may be short-lived as title rivals Essex "","" Derbyshire and Surrey all closed in on victory while Kent made up for lost time in their rain-affected match against Nottinghamshire .",and Surrey all closed in on victory == None .
"Their stay on top "","" though "","" may be short-lived as title rivals Essex "","" Derbyshire and Surrey all closed in on victory while Kent made up for lost time in their rain-affected match against Nottinghamshire .","though "","" may be short-lived as == None ."
"Their stay on top "","" though "","" may be short-lived as title rivals Essex "","" Derbyshire and Surrey all closed in on victory while Kent made up for lost time in their rain-affected match against Nottinghamshire .","though "","" may be short-lived as title rivals == None ."
"Their stay on top "","" though "","" may be short-lived as title rivals Essex "","" Derbyshire and Surrey all closed in on victory while Kent made up for lost time in their rain-affected match against Nottinghamshire .",time in their rain-affected match against Nottinghamshire == None .
