sentence,prompt
"67 Mark Calcavecchia "","" Payne Stewart "","" Billy Mayfair "","" Ken",Mark Calcavecchia == a person .
"67 Mark Calcavecchia "","" Payne Stewart "","" Billy Mayfair "","" Ken",Payne Stewart == a person .
"67 Mark Calcavecchia "","" Payne Stewart "","" Billy Mayfair "","" Ken",Billy Mayfair == a person .
"67 Mark Calcavecchia "","" Payne Stewart "","" Billy Mayfair "","" Ken",Ken == a person .
"67 Mark Calcavecchia "","" Payne Stewart "","" Billy Mayfair "","" Ken","Stewart "","" Billy Mayfair "","" Ken == None ."
"67 Mark Calcavecchia "","" Payne Stewart "","" Billy Mayfair "","" Ken",""","" Billy Mayfair == None ."
"67 Mark Calcavecchia "","" Payne Stewart "","" Billy Mayfair "","" Ken","Payne Stewart "","" Billy Mayfair == None ."
"67 Mark Calcavecchia "","" Payne Stewart "","" Billy Mayfair "","" Ken",""","" Billy Mayfair "","" Ken == None ."
"67 Mark Calcavecchia "","" Payne Stewart "","" Billy Mayfair "","" Ken","Calcavecchia "","" Payne Stewart "","" Billy Mayfair "","" == None ."
"67 Mark Calcavecchia "","" Payne Stewart "","" Billy Mayfair "","" Ken","Stewart "","" Billy Mayfair "","" == None ."
"67 Mark Calcavecchia "","" Payne Stewart "","" Billy Mayfair "","" Ken",""","" Payne Stewart "","" Billy Mayfair "","" Ken == None ."
"67 Mark Calcavecchia "","" Payne Stewart "","" Billy Mayfair "","" Ken","Payne Stewart "","" == None ."
WASHINGTON 1996-08-30,WASHINGTON == a location .
WASHINGTON 1996-08-30,1996-08-30 == None .
WASHINGTON 1996-08-30,WASHINGTON 1996-08-30 == None .
"Palestinian President Arafat "","" attacking Israel 's decision to expand Jewish settlements and its policy on Jerusalem "","" went before the Palestinian legislature on Wednesday to urge the two million Arabs in the West Bank and Gaza to go to the holy city .",Palestinian == an other .
"Palestinian President Arafat "","" attacking Israel 's decision to expand Jewish settlements and its policy on Jerusalem "","" went before the Palestinian legislature on Wednesday to urge the two million Arabs in the West Bank and Gaza to go to the holy city .",Arafat == a person .
"Palestinian President Arafat "","" attacking Israel 's decision to expand Jewish settlements and its policy on Jerusalem "","" went before the Palestinian legislature on Wednesday to urge the two million Arabs in the West Bank and Gaza to go to the holy city .",Israel == a location .
"Palestinian President Arafat "","" attacking Israel 's decision to expand Jewish settlements and its policy on Jerusalem "","" went before the Palestinian legislature on Wednesday to urge the two million Arabs in the West Bank and Gaza to go to the holy city .",Jewish == an other .
"Palestinian President Arafat "","" attacking Israel 's decision to expand Jewish settlements and its policy on Jerusalem "","" went before the Palestinian legislature on Wednesday to urge the two million Arabs in the West Bank and Gaza to go to the holy city .",Jerusalem == a location .
"Palestinian President Arafat "","" attacking Israel 's decision to expand Jewish settlements and its policy on Jerusalem "","" went before the Palestinian legislature on Wednesday to urge the two million Arabs in the West Bank and Gaza to go to the holy city .",Arabs == an other .
"Palestinian President Arafat "","" attacking Israel 's decision to expand Jewish settlements and its policy on Jerusalem "","" went before the Palestinian legislature on Wednesday to urge the two million Arabs in the West Bank and Gaza to go to the holy city .",West Bank == a location .
"Palestinian President Arafat "","" attacking Israel 's decision to expand Jewish settlements and its policy on Jerusalem "","" went before the Palestinian legislature on Wednesday to urge the two million Arabs in the West Bank and Gaza to go to the holy city .",Gaza == a location .
"Palestinian President Arafat "","" attacking Israel 's decision to expand Jewish settlements and its policy on Jerusalem "","" went before the Palestinian legislature on Wednesday to urge the two million Arabs in the West Bank and Gaza to go to the holy city .",million Arabs in == None .
"Palestinian President Arafat "","" attacking Israel 's decision to expand Jewish settlements and its policy on Jerusalem "","" went before the Palestinian legislature on Wednesday to urge the two million Arabs in the West Bank and Gaza to go to the holy city .",to the holy == None .
"Palestinian President Arafat "","" attacking Israel 's decision to expand Jewish settlements and its policy on Jerusalem "","" went before the Palestinian legislature on Wednesday to urge the two million Arabs in the West Bank and Gaza to go to the holy city .",holy city . == None .
"Palestinian President Arafat "","" attacking Israel 's decision to expand Jewish settlements and its policy on Jerusalem "","" went before the Palestinian legislature on Wednesday to urge the two million Arabs in the West Bank and Gaza to go to the holy city .","Palestinian President Arafat "","" attacking Israel == None ."
