sentence,prompt
"But John Wilkes Booth shot Lincoln during the third act , mortally wounding him _ and the rest of the program was canceled.",John Wilkes Booth belongs to a person category .
"But John Wilkes Booth shot Lincoln during the third act , mortally wounding him _ and the rest of the program was canceled.",Lincoln belongs to a person category .
"But John Wilkes Booth shot Lincoln during the third act , mortally wounding him _ and the rest of the program was canceled.",him _ and belongs to none category .
"But John Wilkes Booth shot Lincoln during the third act , mortally wounding him _ and the rest of the program was canceled.",the rest of the program was canceled. belongs to none category .
"But John Wilkes Booth shot Lincoln during the third act , mortally wounding him _ and the rest of the program was canceled.","third act , mortally wounding him _ and belongs to none category ."
"But John Wilkes Booth shot Lincoln during the third act , mortally wounding him _ and the rest of the program was canceled.",the program was belongs to none category .
"Hoffman , who portrays an autistic savant in the movie , returned the favor and called the Fresno boy Monday , talking with Brent and his family for 20 minutes .",Hoffman belongs to a person category .
"Hoffman , who portrays an autistic savant in the movie , returned the favor and called the Fresno boy Monday , talking with Brent and his family for 20 minutes .",Fresno belongs to a location category .
"Hoffman , who portrays an autistic savant in the movie , returned the favor and called the Fresno boy Monday , talking with Brent and his family for 20 minutes .",Brent belongs to a person category .
"Hoffman , who portrays an autistic savant in the movie , returned the favor and called the Fresno boy Monday , talking with Brent and his family for 20 minutes .",20 minutes belongs to an other category .
"Hoffman , who portrays an autistic savant in the movie , returned the favor and called the Fresno boy Monday , talking with Brent and his family for 20 minutes .",autistic savant belongs to none category .
"Hoffman , who portrays an autistic savant in the movie , returned the favor and called the Fresno boy Monday , talking with Brent and his family for 20 minutes .",Brent and his family belongs to none category .
"Hoffman , who portrays an autistic savant in the movie , returned the favor and called the Fresno boy Monday , talking with Brent and his family for 20 minutes .","Hoffman , belongs to none category ."
"Hoffman , who portrays an autistic savant in the movie , returned the favor and called the Fresno boy Monday , talking with Brent and his family for 20 minutes .",and his family for belongs to none category .
"Hoffman , who portrays an autistic savant in the movie , returned the favor and called the Fresno boy Monday , talking with Brent and his family for 20 minutes .","the Fresno boy Monday , talking belongs to none category ."
"Hoffman , who portrays an autistic savant in the movie , returned the favor and called the Fresno boy Monday , talking with Brent and his family for 20 minutes .","boy Monday , talking with Brent and his belongs to none category ."
"Hoffman , who portrays an autistic savant in the movie , returned the favor and called the Fresno boy Monday , talking with Brent and his family for 20 minutes .",called belongs to none category .
"Hoffman , who portrays an autistic savant in the movie , returned the favor and called the Fresno boy Monday , talking with Brent and his family for 20 minutes .",with Brent and belongs to none category .
"By a 4-3 vote , the justices refused to reinstate the death sentence of John Harvey Adamson , convicted of murdering newspaper reporter Don Bolles in 1976 .",John Harvey Adamson belongs to a person category .
"By a 4-3 vote , the justices refused to reinstate the death sentence of John Harvey Adamson , convicted of murdering newspaper reporter Don Bolles in 1976 .",Don Bolles belongs to a person category .
"By a 4-3 vote , the justices refused to reinstate the death sentence of John Harvey Adamson , convicted of murdering newspaper reporter Don Bolles in 1976 .",", convicted of murdering newspaper reporter belongs to none category ."
"By a 4-3 vote , the justices refused to reinstate the death sentence of John Harvey Adamson , convicted of murdering newspaper reporter Don Bolles in 1976 .","Adamson , convicted of murdering newspaper reporter belongs to none category ."
"By a 4-3 vote , the justices refused to reinstate the death sentence of John Harvey Adamson , convicted of murdering newspaper reporter Don Bolles in 1976 .",the death sentence belongs to none category .
"By a 4-3 vote , the justices refused to reinstate the death sentence of John Harvey Adamson , convicted of murdering newspaper reporter Don Bolles in 1976 .","John Harvey Adamson , convicted of belongs to none category ."
"Sirhan apologized repeatedly for killing Kennedy , then the front-runner for the Democratic presidential nomination .",Sirhan belongs to a person category .
"Sirhan apologized repeatedly for killing Kennedy , then the front-runner for the Democratic presidential nomination .",Kennedy belongs to a person category .
"Sirhan apologized repeatedly for killing Kennedy , then the front-runner for the Democratic presidential nomination .",", then the belongs to none category ."
"Sirhan apologized repeatedly for killing Kennedy , then the front-runner for the Democratic presidential nomination .",presidential nomination belongs to none category .
"Sirhan apologized repeatedly for killing Kennedy , then the front-runner for the Democratic presidential nomination .",Sirhan apologized belongs to none category .
"Sirhan apologized repeatedly for killing Kennedy , then the front-runner for the Democratic presidential nomination .","Kennedy , then belongs to none category ."
LD0706183794 Riga Radio Riga Network in Latvian 1700 GMT 7 Jun 94,Riga belongs to a location category .
LD0706183794 Riga Radio Riga Network in Latvian 1700 GMT 7 Jun 94,Radio Riga Network belongs to an organization category .
LD0706183794 Riga Radio Riga Network in Latvian 1700 GMT 7 Jun 94,1700 GMT belongs to an other category .
LD0706183794 Riga Radio Riga Network in Latvian 1700 GMT 7 Jun 94,7 Jun 94 belongs to an other category .
LD0706183794 Riga Radio Riga Network in Latvian 1700 GMT 7 Jun 94,GMT 7 belongs to none category .
LD0706183794 Riga Radio Riga Network in Latvian 1700 GMT 7 Jun 94,in Latvian belongs to none category .
LD0706183794 Riga Radio Riga Network in Latvian 1700 GMT 7 Jun 94,Latvian belongs to none category .
LD0706183794 Riga Radio Riga Network in Latvian 1700 GMT 7 Jun 94,1700 GMT 7 belongs to none category .
LD0706183794 Riga Radio Riga Network in Latvian 1700 GMT 7 Jun 94,Radio Riga Network in Latvian belongs to none category .
LD0706183794 Riga Radio Riga Network in Latvian 1700 GMT 7 Jun 94,Radio Riga Network in Latvian 1700 GMT 7 belongs to none category .
LD0706183794 Riga Radio Riga Network in Latvian 1700 GMT 7 Jun 94,Network belongs to none category .
LD0706183794 Riga Radio Riga Network in Latvian 1700 GMT 7 Jun 94,Riga Network in Latvian belongs to none category .
"( Text ) Hefei , February 11 ( XINHUA ) -- Wherever you travel across the country , you are likely to find farmers from Anhui Province working on construction sites , in markets or fields , or serving as housekeepers .",Hefei belongs to a location category .
"( Text ) Hefei , February 11 ( XINHUA ) -- Wherever you travel across the country , you are likely to find farmers from Anhui Province working on construction sites , in markets or fields , or serving as housekeepers .",February 11 belongs to an other category .
"( Text ) Hefei , February 11 ( XINHUA ) -- Wherever you travel across the country , you are likely to find farmers from Anhui Province working on construction sites , in markets or fields , or serving as housekeepers .",XINHUA belongs to an organization category .
"( Text ) Hefei , February 11 ( XINHUA ) -- Wherever you travel across the country , you are likely to find farmers from Anhui Province working on construction sites , in markets or fields , or serving as housekeepers .",Anhui Province belongs to a location category .
"( Text ) Hefei , February 11 ( XINHUA ) -- Wherever you travel across the country , you are likely to find farmers from Anhui Province working on construction sites , in markets or fields , or serving as housekeepers .",farmers belongs to none category .
"( Text ) Hefei , February 11 ( XINHUA ) -- Wherever you travel across the country , you are likely to find farmers from Anhui Province working on construction sites , in markets or fields , or serving as housekeepers .","the country , you are likely to belongs to none category ."
"( Text ) Hefei , February 11 ( XINHUA ) -- Wherever you travel across the country , you are likely to find farmers from Anhui Province working on construction sites , in markets or fields , or serving as housekeepers .",", you are likely to find farmers from belongs to none category ."
"( Text ) Hefei , February 11 ( XINHUA ) -- Wherever you travel across the country , you are likely to find farmers from Anhui Province working on construction sites , in markets or fields , or serving as housekeepers .","construction sites , in belongs to none category ."
"( Text ) Hefei , February 11 ( XINHUA ) -- Wherever you travel across the country , you are likely to find farmers from Anhui Province working on construction sites , in markets or fields , or serving as housekeepers .",( XINHUA ) -- belongs to none category .
"( Text ) Hefei , February 11 ( XINHUA ) -- Wherever you travel across the country , you are likely to find farmers from Anhui Province working on construction sites , in markets or fields , or serving as housekeepers .",", in markets or fields belongs to none category ."
"( Text ) Hefei , February 11 ( XINHUA ) -- Wherever you travel across the country , you are likely to find farmers from Anhui Province working on construction sites , in markets or fields , or serving as housekeepers .",XINHUA ) -- Wherever you belongs to none category .
