sentence,prompt
"Annie Oakley , also known as Little Miss Sure Shot , was born Phoebe Ann Moses in Willowdell , Darke County , in 1860 .",Annie Oakley belongs to a person category .
"Annie Oakley , also known as Little Miss Sure Shot , was born Phoebe Ann Moses in Willowdell , Darke County , in 1860 .",Little Miss Sure Shot belongs to a person category .
"Annie Oakley , also known as Little Miss Sure Shot , was born Phoebe Ann Moses in Willowdell , Darke County , in 1860 .",Phoebe Ann Moses belongs to a person category .
"Annie Oakley , also known as Little Miss Sure Shot , was born Phoebe Ann Moses in Willowdell , Darke County , in 1860 .","Willowdell , Darke County belongs to a location category ."
"Annie Oakley , also known as Little Miss Sure Shot , was born Phoebe Ann Moses in Willowdell , Darke County , in 1860 .","Moses in Willowdell , Darke belongs to none category ."
"Annie Oakley , also known as Little Miss Sure Shot , was born Phoebe Ann Moses in Willowdell , Darke County , in 1860 .",Oakley belongs to none category .
"Annie Oakley , also known as Little Miss Sure Shot , was born Phoebe Ann Moses in Willowdell , Darke County , in 1860 .",Ann belongs to none category .
"Annie Oakley , also known as Little Miss Sure Shot , was born Phoebe Ann Moses in Willowdell , Darke County , in 1860 .",", Darke County , in belongs to none category ."
"Annie Oakley , also known as Little Miss Sure Shot , was born Phoebe Ann Moses in Willowdell , Darke County , in 1860 .","Ann Moses in Willowdell , Darke belongs to none category ."
"Annie Oakley , also known as Little Miss Sure Shot , was born Phoebe Ann Moses in Willowdell , Darke County , in 1860 .","Miss Sure Shot , belongs to none category ."
"Annie Oakley , also known as Little Miss Sure Shot , was born Phoebe Ann Moses in Willowdell , Darke County , in 1860 .","Sure Shot , was born Phoebe belongs to none category ."
"Annie Oakley , also known as Little Miss Sure Shot , was born Phoebe Ann Moses in Willowdell , Darke County , in 1860 .","Shot , was born Phoebe Ann belongs to none category ."
"In 1751 , James Madison , fourth president of the United States , was born in Port Conway , Va.",James Madison belongs to a person category .
"In 1751 , James Madison , fourth president of the United States , was born in Port Conway , Va.",United States belongs to a location category .
"In 1751 , James Madison , fourth president of the United States , was born in Port Conway , Va.","Port Conway , Va. belongs to a location category ."
"In 1751 , James Madison , fourth president of the United States , was born in Port Conway , Va.",", James Madison belongs to none category ."
"In 1751 , James Madison , fourth president of the United States , was born in Port Conway , Va.","of the United States , belongs to none category ."
"In 1751 , James Madison , fourth president of the United States , was born in Port Conway , Va.","was born in Port Conway , Va. belongs to none category ."
"In 1751 , James Madison , fourth president of the United States , was born in Port Conway , Va.","Madison , fourth president of the United States belongs to none category ."
"In 1751 , James Madison , fourth president of the United States , was born in Port Conway , Va.",", fourth president of belongs to none category ."
"In 1751 , James Madison , fourth president of the United States , was born in Port Conway , Va.","United States , was born in belongs to none category ."
"( Interview with Major Samih al-Sa 'id , Asyut",Samih al-Sa 'id belongs to a person category .
"( Interview with Major Samih al-Sa 'id , Asyut",Asyut belongs to a location category .
"( Interview with Major Samih al-Sa 'id , Asyut",( Interview with belongs to none category .
"( Interview with Major Samih al-Sa 'id , Asyut",Interview with Major Samih al-Sa belongs to none category .
"( Interview with Major Samih al-Sa 'id , Asyut","al-Sa 'id , Asyut belongs to none category ."
"( Interview with Major Samih al-Sa 'id , Asyut","Samih al-Sa 'id , Asyut belongs to none category ."
"However , the story did not die , and triggered years of controversy over whether Sirhan Sirhan , the man convicted of killing Kennedy , had acted alone .",Sirhan Sirhan belongs to a person category .
"However , the story did not die , and triggered years of controversy over whether Sirhan Sirhan , the man convicted of killing Kennedy , had acted alone .",Kennedy belongs to a person category .
"However , the story did not die , and triggered years of controversy over whether Sirhan Sirhan , the man convicted of killing Kennedy , had acted alone .",controversy over whether belongs to none category .
"However , the story did not die , and triggered years of controversy over whether Sirhan Sirhan , the man convicted of killing Kennedy , had acted alone .","controversy over whether Sirhan Sirhan , the belongs to none category ."
"However , the story did not die , and triggered years of controversy over whether Sirhan Sirhan , the man convicted of killing Kennedy , had acted alone .",the story did not belongs to none category .
"However , the story did not die , and triggered years of controversy over whether Sirhan Sirhan , the man convicted of killing Kennedy , had acted alone .","whether Sirhan Sirhan , belongs to none category ."
Israel television rejected a skit by comedian Tuvia Tzafir that attacked public apathy by depicting an Israeli family watching TV while a fire raged outside .,Israel belongs to a location category .
Israel television rejected a skit by comedian Tuvia Tzafir that attacked public apathy by depicting an Israeli family watching TV while a fire raged outside .,Tuvia Tzafir belongs to a person category .
Israel television rejected a skit by comedian Tuvia Tzafir that attacked public apathy by depicting an Israeli family watching TV while a fire raged outside .,Israeli belongs to an other category .
Israel television rejected a skit by comedian Tuvia Tzafir that attacked public apathy by depicting an Israeli family watching TV while a fire raged outside .,TV while a fire raged belongs to none category .
Israel television rejected a skit by comedian Tuvia Tzafir that attacked public apathy by depicting an Israeli family watching TV while a fire raged outside .,public apathy by depicting an Israeli family watching belongs to none category .
Israel television rejected a skit by comedian Tuvia Tzafir that attacked public apathy by depicting an Israeli family watching TV while a fire raged outside .,by comedian Tuvia Tzafir that attacked public belongs to none category .
Israel television rejected a skit by comedian Tuvia Tzafir that attacked public apathy by depicting an Israeli family watching TV while a fire raged outside .,Israeli family watching TV while belongs to none category .
Israel television rejected a skit by comedian Tuvia Tzafir that attacked public apathy by depicting an Israeli family watching TV while a fire raged outside .,family watching TV while a fire belongs to none category .
Israel television rejected a skit by comedian Tuvia Tzafir that attacked public apathy by depicting an Israeli family watching TV while a fire raged outside .,that attacked public apathy belongs to none category .
"Some brought radios , ' ' said Nancy Cowan , Red Cross disaster chairman for Calcasieu and Cameron parishes.",Nancy Cowan belongs to a person category .
"Some brought radios , ' ' said Nancy Cowan , Red Cross disaster chairman for Calcasieu and Cameron parishes.",Red Cross belongs to an organization category .
"Some brought radios , ' ' said Nancy Cowan , Red Cross disaster chairman for Calcasieu and Cameron parishes.",Calcasieu belongs to a location category .
"Some brought radios , ' ' said Nancy Cowan , Red Cross disaster chairman for Calcasieu and Cameron parishes.",Cameron belongs to a location category .
"Some brought radios , ' ' said Nancy Cowan , Red Cross disaster chairman for Calcasieu and Cameron parishes.","said Nancy Cowan , belongs to none category ."
"Some brought radios , ' ' said Nancy Cowan , Red Cross disaster chairman for Calcasieu and Cameron parishes.",Red Cross disaster chairman for belongs to none category .
"Some brought radios , ' ' said Nancy Cowan , Red Cross disaster chairman for Calcasieu and Cameron parishes.","' said Nancy Cowan , Red belongs to none category ."
"Some brought radios , ' ' said Nancy Cowan , Red Cross disaster chairman for Calcasieu and Cameron parishes.","Cowan , Red Cross disaster belongs to none category ."
"Some brought radios , ' ' said Nancy Cowan , Red Cross disaster chairman for Calcasieu and Cameron parishes.",Cameron parishes. belongs to none category .
"Some brought radios , ' ' said Nancy Cowan , Red Cross disaster chairman for Calcasieu and Cameron parishes.",for Calcasieu belongs to none category .
"Some brought radios , ' ' said Nancy Cowan , Red Cross disaster chairman for Calcasieu and Cameron parishes.",", Red Cross disaster chairman for Calcasieu and belongs to none category ."
"Some brought radios , ' ' said Nancy Cowan , Red Cross disaster chairman for Calcasieu and Cameron parishes.","' ' said Nancy Cowan , Red belongs to none category ."
Mrs. Tsuruyama is from Yatsushiro in Kumamoto Prefecture in southern Japan .,Mrs. Tsuruyama belongs to a person category .
Mrs. Tsuruyama is from Yatsushiro in Kumamoto Prefecture in southern Japan .,Yatsushiro belongs to a location category .
Mrs. Tsuruyama is from Yatsushiro in Kumamoto Prefecture in southern Japan .,Kumamoto Prefecture belongs to a location category .
Mrs. Tsuruyama is from Yatsushiro in Kumamoto Prefecture in southern Japan .,Japan belongs to a location category .
Mrs. Tsuruyama is from Yatsushiro in Kumamoto Prefecture in southern Japan .,Tsuruyama is belongs to none category .
Mrs. Tsuruyama is from Yatsushiro in Kumamoto Prefecture in southern Japan .,Mrs. Tsuruyama is from belongs to none category .
Mrs. Tsuruyama is from Yatsushiro in Kumamoto Prefecture in southern Japan .,Mrs. Tsuruyama is belongs to none category .
Mrs. Tsuruyama is from Yatsushiro in Kumamoto Prefecture in southern Japan .,Yatsushiro in Kumamoto belongs to none category .
Mrs. Tsuruyama is from Yatsushiro in Kumamoto Prefecture in southern Japan .,in Kumamoto belongs to none category .
Mrs. Tsuruyama is from Yatsushiro in Kumamoto Prefecture in southern Japan .,Yatsushiro in Kumamoto Prefecture in belongs to none category .
Mrs. Tsuruyama is from Yatsushiro in Kumamoto Prefecture in southern Japan .,is from Yatsushiro in Kumamoto belongs to none category .
Mrs. Tsuruyama is from Yatsushiro in Kumamoto Prefecture in southern Japan .,in Kumamoto Prefecture in southern belongs to none category .
"The ANSA news agency said the operation involved police in Umbria and Lazio provinces in central Italy and Campania province in the south , without specifying exact arrest locations .",ANSA belongs to an organization category .
"The ANSA news agency said the operation involved police in Umbria and Lazio provinces in central Italy and Campania province in the south , without specifying exact arrest locations .",Umbria belongs to a location category .
"The ANSA news agency said the operation involved police in Umbria and Lazio provinces in central Italy and Campania province in the south , without specifying exact arrest locations .",Lazio belongs to a location category .
"The ANSA news agency said the operation involved police in Umbria and Lazio provinces in central Italy and Campania province in the south , without specifying exact arrest locations .",Italy belongs to a location category .
"The ANSA news agency said the operation involved police in Umbria and Lazio provinces in central Italy and Campania province in the south , without specifying exact arrest locations .",Campania belongs to a location category .
"The ANSA news agency said the operation involved police in Umbria and Lazio provinces in central Italy and Campania province in the south , without specifying exact arrest locations .",and Lazio provinces in central belongs to none category .
"The ANSA news agency said the operation involved police in Umbria and Lazio provinces in central Italy and Campania province in the south , without specifying exact arrest locations .",and Lazio provinces in central Italy and belongs to none category .
"The ANSA news agency said the operation involved police in Umbria and Lazio provinces in central Italy and Campania province in the south , without specifying exact arrest locations .","province in the south , without belongs to none category ."
"The ANSA news agency said the operation involved police in Umbria and Lazio provinces in central Italy and Campania province in the south , without specifying exact arrest locations .",involved police in Umbria and Lazio provinces in belongs to none category .
"The ANSA news agency said the operation involved police in Umbria and Lazio provinces in central Italy and Campania province in the south , without specifying exact arrest locations .","and Campania province in the south , belongs to none category ."
"The ANSA news agency said the operation involved police in Umbria and Lazio provinces in central Italy and Campania province in the south , without specifying exact arrest locations .",and Campania belongs to none category .
"The ANSA news agency said the operation involved police in Umbria and Lazio provinces in central Italy and Campania province in the south , without specifying exact arrest locations .",provinces in central Italy and Campania belongs to none category .
"The ANSA news agency said the operation involved police in Umbria and Lazio provinces in central Italy and Campania province in the south , without specifying exact arrest locations .",without specifying exact arrest locations belongs to none category .
"The ANSA news agency said the operation involved police in Umbria and Lazio provinces in central Italy and Campania province in the south , without specifying exact arrest locations .",", without specifying exact arrest locations belongs to none category ."
"The ANSA news agency said the operation involved police in Umbria and Lazio provinces in central Italy and Campania province in the south , without specifying exact arrest locations .",ANSA news agency said the operation belongs to none category .
Gov. Bob Miller recently signed a bill prohibiting storage of high-level radioactive waste in Nevada.,Bob Miller belongs to a person category .
Gov. Bob Miller recently signed a bill prohibiting storage of high-level radioactive waste in Nevada.,Nevada. belongs to a location category .
Gov. Bob Miller recently signed a bill prohibiting storage of high-level radioactive waste in Nevada.,high-level radioactive waste in Nevada. belongs to none category .
Gov. Bob Miller recently signed a bill prohibiting storage of high-level radioactive waste in Nevada.,storage belongs to none category .
Gov. Bob Miller recently signed a bill prohibiting storage of high-level radioactive waste in Nevada.,recently signed a bill prohibiting belongs to none category .
Gov. Bob Miller recently signed a bill prohibiting storage of high-level radioactive waste in Nevada.,in Nevada. belongs to none category .
"Knight-Ridder Inc. on Thursday announced plans to sell two of its daily newspapers _ the Star-News in Pasadena , Calif. , and the Post-Tribune in Gary , Ind .",Knight-Ridder Inc. belongs to an organization category .
"Knight-Ridder Inc. on Thursday announced plans to sell two of its daily newspapers _ the Star-News in Pasadena , Calif. , and the Post-Tribune in Gary , Ind .",Pasadena belongs to a location category .
"Knight-Ridder Inc. on Thursday announced plans to sell two of its daily newspapers _ the Star-News in Pasadena , Calif. , and the Post-Tribune in Gary , Ind .",Calif. belongs to a location category .
"Knight-Ridder Inc. on Thursday announced plans to sell two of its daily newspapers _ the Star-News in Pasadena , Calif. , and the Post-Tribune in Gary , Ind .",Gary belongs to a location category .
"Knight-Ridder Inc. on Thursday announced plans to sell two of its daily newspapers _ the Star-News in Pasadena , Calif. , and the Post-Tribune in Gary , Ind .",Ind . belongs to a location category .
"Knight-Ridder Inc. on Thursday announced plans to sell two of its daily newspapers _ the Star-News in Pasadena , Calif. , and the Post-Tribune in Gary , Ind .",its daily newspapers _ the Star-News in belongs to none category .
"Knight-Ridder Inc. on Thursday announced plans to sell two of its daily newspapers _ the Star-News in Pasadena , Calif. , and the Post-Tribune in Gary , Ind .","Star-News in Pasadena , Calif. , belongs to none category ."
"Knight-Ridder Inc. on Thursday announced plans to sell two of its daily newspapers _ the Star-News in Pasadena , Calif. , and the Post-Tribune in Gary , Ind .",two of its daily newspapers _ the belongs to none category .
"Knight-Ridder Inc. on Thursday announced plans to sell two of its daily newspapers _ the Star-News in Pasadena , Calif. , and the Post-Tribune in Gary , Ind .",Knight-Ridder Inc. on Thursday announced plans belongs to none category .
"Knight-Ridder Inc. on Thursday announced plans to sell two of its daily newspapers _ the Star-News in Pasadena , Calif. , and the Post-Tribune in Gary , Ind .",Thursday belongs to none category .
"Knight-Ridder Inc. on Thursday announced plans to sell two of its daily newspapers _ the Star-News in Pasadena , Calif. , and the Post-Tribune in Gary , Ind .",the Post-Tribune in belongs to none category .
"Knight-Ridder Inc. on Thursday announced plans to sell two of its daily newspapers _ the Star-News in Pasadena , Calif. , and the Post-Tribune in Gary , Ind .","Pasadena , Calif. belongs to none category ."
"Knight-Ridder Inc. on Thursday announced plans to sell two of its daily newspapers _ the Star-News in Pasadena , Calif. , and the Post-Tribune in Gary , Ind .","Post-Tribune in Gary , Ind . belongs to none category ."
"Knight-Ridder Inc. on Thursday announced plans to sell two of its daily newspapers _ the Star-News in Pasadena , Calif. , and the Post-Tribune in Gary , Ind .",_ the Star-News belongs to none category .
"Knight-Ridder Inc. on Thursday announced plans to sell two of its daily newspapers _ the Star-News in Pasadena , Calif. , and the Post-Tribune in Gary , Ind .",on Thursday belongs to none category .
"FAA Administrator Allan McArtor issued the order after the British Civil Aviation Authority ordered similar checks for three types of aircraft flown by British carriers , including the same two models of the 737 and the Airbus A320 .",FAA belongs to an organization category .
"FAA Administrator Allan McArtor issued the order after the British Civil Aviation Authority ordered similar checks for three types of aircraft flown by British carriers , including the same two models of the 737 and the Airbus A320 .",Allan McArtor belongs to a person category .
"FAA Administrator Allan McArtor issued the order after the British Civil Aviation Authority ordered similar checks for three types of aircraft flown by British carriers , including the same two models of the 737 and the Airbus A320 .",British Civil Aviation Authority belongs to an organization category .
"FAA Administrator Allan McArtor issued the order after the British Civil Aviation Authority ordered similar checks for three types of aircraft flown by British carriers , including the same two models of the 737 and the Airbus A320 .",Airbus belongs to an organization category .
"FAA Administrator Allan McArtor issued the order after the British Civil Aviation Authority ordered similar checks for three types of aircraft flown by British carriers , including the same two models of the 737 and the Airbus A320 .",types of aircraft flown by British carriers belongs to none category .
"FAA Administrator Allan McArtor issued the order after the British Civil Aviation Authority ordered similar checks for three types of aircraft flown by British carriers , including the same two models of the 737 and the Airbus A320 .",after the British Civil Aviation Authority belongs to none category .
"FAA Administrator Allan McArtor issued the order after the British Civil Aviation Authority ordered similar checks for three types of aircraft flown by British carriers , including the same two models of the 737 and the Airbus A320 .","carriers , including the same two belongs to none category ."
"FAA Administrator Allan McArtor issued the order after the British Civil Aviation Authority ordered similar checks for three types of aircraft flown by British carriers , including the same two models of the 737 and the Airbus A320 .",Aviation belongs to none category .
"FAA Administrator Allan McArtor issued the order after the British Civil Aviation Authority ordered similar checks for three types of aircraft flown by British carriers , including the same two models of the 737 and the Airbus A320 .",and the Airbus belongs to none category .
"FAA Administrator Allan McArtor issued the order after the British Civil Aviation Authority ordered similar checks for three types of aircraft flown by British carriers , including the same two models of the 737 and the Airbus A320 .","by British carriers , belongs to none category ."
"FAA Administrator Allan McArtor issued the order after the British Civil Aviation Authority ordered similar checks for three types of aircraft flown by British carriers , including the same two models of the 737 and the Airbus A320 .",including the same two models belongs to none category .
"FAA Administrator Allan McArtor issued the order after the British Civil Aviation Authority ordered similar checks for three types of aircraft flown by British carriers , including the same two models of the 737 and the Airbus A320 .",order after the belongs to none category .
"The PRI candidate placed second with 37 percent followed by Cardenas , candidate of the PRD ( Party of the Democratic Revolution ) , with 9 percent .",PRI belongs to an organization category .
"The PRI candidate placed second with 37 percent followed by Cardenas , candidate of the PRD ( Party of the Democratic Revolution ) , with 9 percent .",37 percent belongs to an other category .
"The PRI candidate placed second with 37 percent followed by Cardenas , candidate of the PRD ( Party of the Democratic Revolution ) , with 9 percent .",Cardenas belongs to a person category .
