sentence,prompt
"In 1880 , author-lecturer Helen Keller , who lived most of her life without sight or hearing , was born in Tuscumbia , Ala .",Helen Keller belongs to a person category .
"In 1880 , author-lecturer Helen Keller , who lived most of her life without sight or hearing , was born in Tuscumbia , Ala .","Tuscumbia , Ala belongs to a location category ."
"In 1880 , author-lecturer Helen Keller , who lived most of her life without sight or hearing , was born in Tuscumbia , Ala .","1880 , author-lecturer Helen belongs to none category ."
"In 1880 , author-lecturer Helen Keller , who lived most of her life without sight or hearing , was born in Tuscumbia , Ala .",most of belongs to none category .
"In 1880 , author-lecturer Helen Keller , who lived most of her life without sight or hearing , was born in Tuscumbia , Ala .",born in Tuscumbia belongs to none category .
"In 1880 , author-lecturer Helen Keller , who lived most of her life without sight or hearing , was born in Tuscumbia , Ala .","author-lecturer Helen Keller , who belongs to none category ."
"Health and Human Services Inspector Richard P. Kusserow said that because the start and end of some benefits is determined by ` ` age attainment , ' ' the old-fashioned definition skews who gets what when.",Health and Human Services belongs to an organization category .
"Health and Human Services Inspector Richard P. Kusserow said that because the start and end of some benefits is determined by ` ` age attainment , ' ' the old-fashioned definition skews who gets what when.",Richard P. Kusserow belongs to a person category .
"Health and Human Services Inspector Richard P. Kusserow said that because the start and end of some benefits is determined by ` ` age attainment , ' ' the old-fashioned definition skews who gets what when.",because the start and end of belongs to none category .
"Health and Human Services Inspector Richard P. Kusserow said that because the start and end of some benefits is determined by ` ` age attainment , ' ' the old-fashioned definition skews who gets what when.",because the start and end of some benefits belongs to none category .
"Health and Human Services Inspector Richard P. Kusserow said that because the start and end of some benefits is determined by ` ` age attainment , ' ' the old-fashioned definition skews who gets what when.",' ' the old-fashioned definition skews who belongs to none category .
"Health and Human Services Inspector Richard P. Kusserow said that because the start and end of some benefits is determined by ` ` age attainment , ' ' the old-fashioned definition skews who gets what when.",the old-fashioned definition skews who gets belongs to none category .
"In 1890 , 100 years ago , American aviation hero Eddie Rickenbacker was born in Columbus , Ohio .",Eddie Rickenbacker belongs to a person category .
"In 1890 , 100 years ago , American aviation hero Eddie Rickenbacker was born in Columbus , Ohio .","Columbus , Ohio belongs to a location category ."
"In 1890 , 100 years ago , American aviation hero Eddie Rickenbacker was born in Columbus , Ohio .",", Ohio . belongs to none category ."
"In 1890 , 100 years ago , American aviation hero Eddie Rickenbacker was born in Columbus , Ohio .",was born in Columbus belongs to none category .
"In 1890 , 100 years ago , American aviation hero Eddie Rickenbacker was born in Columbus , Ohio .",aviation hero Eddie Rickenbacker belongs to none category .
"In 1890 , 100 years ago , American aviation hero Eddie Rickenbacker was born in Columbus , Ohio .","years ago , American aviation belongs to none category ."
"A coin struck by Brutus to commemorate the assassination of Julius Caesar in 44 B.C. sold for $99 , 000.",Brutus belongs to a person category .
"A coin struck by Brutus to commemorate the assassination of Julius Caesar in 44 B.C. sold for $99 , 000.",Julius Caesar belongs to a person category .
"A coin struck by Brutus to commemorate the assassination of Julius Caesar in 44 B.C. sold for $99 , 000.",A coin struck by Brutus to commemorate the belongs to none category .
"A coin struck by Brutus to commemorate the assassination of Julius Caesar in 44 B.C. sold for $99 , 000.",Brutus to belongs to none category .
"A coin struck by Brutus to commemorate the assassination of Julius Caesar in 44 B.C. sold for $99 , 000.",of belongs to none category .
"A coin struck by Brutus to commemorate the assassination of Julius Caesar in 44 B.C. sold for $99 , 000.",44 belongs to none category .
"In 1895 , baseball legend Babe Ruth was born in Baltimore .",Babe Ruth belongs to a person category .
"In 1895 , baseball legend Babe Ruth was born in Baltimore .",Baltimore belongs to a location category .
"In 1895 , baseball legend Babe Ruth was born in Baltimore .",", baseball legend Babe Ruth belongs to none category ."
"In 1895 , baseball legend Babe Ruth was born in Baltimore .",legend Babe Ruth belongs to none category .
"In 1895 , baseball legend Babe Ruth was born in Baltimore .",", baseball legend Babe belongs to none category ."
"In 1895 , baseball legend Babe Ruth was born in Baltimore .",legend Babe Ruth was born in Baltimore . belongs to none category .
""" We didn 't get a lot of the test objectives done , "" Col. Harold Richardson of the U.S. Strategic Defense Initiative Office told the U.S. magazine Defense News .",Harold Richardson belongs to a person category .
""" We didn 't get a lot of the test objectives done , "" Col. Harold Richardson of the U.S. Strategic Defense Initiative Office told the U.S. magazine Defense News .",U.S. Strategic Defense Initiative Office belongs to an organization category .
""" We didn 't get a lot of the test objectives done , "" Col. Harold Richardson of the U.S. Strategic Defense Initiative Office told the U.S. magazine Defense News .",U.S. belongs to a location category .
""" We didn 't get a lot of the test objectives done , "" Col. Harold Richardson of the U.S. Strategic Defense Initiative Office told the U.S. magazine Defense News .",Defense News belongs to an other category .
""" We didn 't get a lot of the test objectives done , "" Col. Harold Richardson of the U.S. Strategic Defense Initiative Office told the U.S. magazine Defense News .",didn 't get a lot of the test belongs to none category .
