sentence,prompt
"France expels African "","" Air France unions protest .",France belongs to a location category .
"France expels African "","" Air France unions protest .",African belongs to an other category .
"France expels African "","" Air France unions protest .",Air France belongs to an organization category .
"France expels African "","" Air France unions protest .","African "","" belongs to none category ."
"France expels African "","" Air France unions protest .","France expels African "","" Air France unions belongs to none category ."
"France expels African "","" Air France unions protest .","expels African "","" belongs to none category ."
"France expels African "","" Air France unions protest .",. belongs to none category .
"France expels African "","" Air France unions protest .",""","" Air belongs to none category ."
"France expels African "","" Air France unions protest .",France unions protest . belongs to none category .
"With the first day of the league season briefly shifting the spotlight away from the discord between the clubs and the Rugby Football Union "","" there were also emphatic victories for champions Bath "","" 56-13 winners over Orrell "","" and Northampton and narrow successes for Wasps and Bristol .",Rugby Football Union belongs to an organization category .
"With the first day of the league season briefly shifting the spotlight away from the discord between the clubs and the Rugby Football Union "","" there were also emphatic victories for champions Bath "","" 56-13 winners over Orrell "","" and Northampton and narrow successes for Wasps and Bristol .",Bath belongs to an organization category .
"With the first day of the league season briefly shifting the spotlight away from the discord between the clubs and the Rugby Football Union "","" there were also emphatic victories for champions Bath "","" 56-13 winners over Orrell "","" and Northampton and narrow successes for Wasps and Bristol .",Orrell belongs to an organization category .
"With the first day of the league season briefly shifting the spotlight away from the discord between the clubs and the Rugby Football Union "","" there were also emphatic victories for champions Bath "","" 56-13 winners over Orrell "","" and Northampton and narrow successes for Wasps and Bristol .",Northampton belongs to an organization category .
"With the first day of the league season briefly shifting the spotlight away from the discord between the clubs and the Rugby Football Union "","" there were also emphatic victories for champions Bath "","" 56-13 winners over Orrell "","" and Northampton and narrow successes for Wasps and Bristol .",Wasps belongs to an organization category .
"With the first day of the league season briefly shifting the spotlight away from the discord between the clubs and the Rugby Football Union "","" there were also emphatic victories for champions Bath "","" 56-13 winners over Orrell "","" and Northampton and narrow successes for Wasps and Bristol .",Bristol belongs to an organization category .
"With the first day of the league season briefly shifting the spotlight away from the discord between the clubs and the Rugby Football Union "","" there were also emphatic victories for champions Bath "","" 56-13 winners over Orrell "","" and Northampton and narrow successes for Wasps and Bristol .",also emphatic victories for champions Bath belongs to none category .
"With the first day of the league season briefly shifting the spotlight away from the discord between the clubs and the Rugby Football Union "","" there were also emphatic victories for champions Bath "","" 56-13 winners over Orrell "","" and Northampton and narrow successes for Wasps and Bristol .",the league season briefly shifting belongs to none category .
"With the first day of the league season briefly shifting the spotlight away from the discord between the clubs and the Rugby Football Union "","" there were also emphatic victories for champions Bath "","" 56-13 winners over Orrell "","" and Northampton and narrow successes for Wasps and Bristol .",the spotlight belongs to none category .
"With the first day of the league season briefly shifting the spotlight away from the discord between the clubs and the Rugby Football Union "","" there were also emphatic victories for champions Bath "","" 56-13 winners over Orrell "","" and Northampton and narrow successes for Wasps and Bristol .","the Rugby Football Union "","" there belongs to none category ."
"With the first day of the league season briefly shifting the spotlight away from the discord between the clubs and the Rugby Football Union "","" there were also emphatic victories for champions Bath "","" 56-13 winners over Orrell "","" and Northampton and narrow successes for Wasps and Bristol .","56-13 winners over Orrell "","" and Northampton belongs to none category ."
"With the first day of the league season briefly shifting the spotlight away from the discord between the clubs and the Rugby Football Union "","" there were also emphatic victories for champions Bath "","" 56-13 winners over Orrell "","" and Northampton and narrow successes for Wasps and Bristol .",narrow successes for Wasps belongs to none category .
"With the first day of the league season briefly shifting the spotlight away from the discord between the clubs and the Rugby Football Union "","" there were also emphatic victories for champions Bath "","" 56-13 winners over Orrell "","" and Northampton and narrow successes for Wasps and Bristol .",and narrow successes for Wasps and Bristol . belongs to none category .
