sentence,prompt
"John Wilkes Booth , who assassinated President Lincoln , was an actor .",John Wilkes Booth belongs to a person category .
"John Wilkes Booth , who assassinated President Lincoln , was an actor .",President Lincoln belongs to a person category .
"John Wilkes Booth , who assassinated President Lincoln , was an actor .",an belongs to none category .
"John Wilkes Booth , who assassinated President Lincoln , was an actor .",", who assassinated President Lincoln , was belongs to none category ."
"John Wilkes Booth , who assassinated President Lincoln , was an actor .","assassinated President Lincoln , was an actor . belongs to none category ."
"John Wilkes Booth , who assassinated President Lincoln , was an actor .","Wilkes Booth , who assassinated belongs to none category ."
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.",Palace of Fine Arts belongs to a location category .
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.",San Francisco belongs to a location category .
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.",June 30 belongs to an other category .
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.","July 1-2 , belongs to an other category ."
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.",Kevin O 'Brien belongs to a person category .
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.","San Francisco , on June 30 and belongs to none category ."
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.","Arts , in belongs to none category ."
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.",theater. belongs to none category .
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.","in San Francisco , on June belongs to none category ."
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.",", said belongs to none category ."
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.","June 30 and July 1-2 , said belongs to none category ."
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.",opera company performed at the Palace belongs to none category .
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.","Palace of Fine Arts , in San Francisco belongs to none category ."
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.","San Francisco , belongs to none category ."
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.",a spokesman belongs to none category .
"In the field of mechanics , Wang Ziqiang at the Institute of Mechanics has made considerable headway in the area of elastoplastic crack mechanics .",Wang Ziqiang belongs to a person category .
"In the field of mechanics , Wang Ziqiang at the Institute of Mechanics has made considerable headway in the area of elastoplastic crack mechanics .",Institute of Mechanics belongs to an organization category .
"In the field of mechanics , Wang Ziqiang at the Institute of Mechanics has made considerable headway in the area of elastoplastic crack mechanics .",Ziqiang at the belongs to none category .
"In the field of mechanics , Wang Ziqiang at the Institute of Mechanics has made considerable headway in the area of elastoplastic crack mechanics .",Mechanics belongs to none category .
"In the field of mechanics , Wang Ziqiang at the Institute of Mechanics has made considerable headway in the area of elastoplastic crack mechanics .","mechanics , Wang Ziqiang belongs to none category ."
"In the field of mechanics , Wang Ziqiang at the Institute of Mechanics has made considerable headway in the area of elastoplastic crack mechanics .",in the area of belongs to none category .
"Sun Hung Kai Properties , a Hong Kong construction firm with a 27 percent share ;",Sun Hung Kai Properties belongs to an organization category .
"Sun Hung Kai Properties , a Hong Kong construction firm with a 27 percent share ;",Hong Kong belongs to a location category .
"Sun Hung Kai Properties , a Hong Kong construction firm with a 27 percent share ;",27 percent belongs to an other category .
"Sun Hung Kai Properties , a Hong Kong construction firm with a 27 percent share ;",with belongs to none category .
"Sun Hung Kai Properties , a Hong Kong construction firm with a 27 percent share ;",firm with belongs to none category .
"Sun Hung Kai Properties , a Hong Kong construction firm with a 27 percent share ;",percent belongs to none category .
"Sun Hung Kai Properties , a Hong Kong construction firm with a 27 percent share ;",Hong Kong construction firm with a 27 percent belongs to none category .
"Sun Hung Kai Properties , a Hong Kong construction firm with a 27 percent share ;","Properties , a Hong Kong construction firm belongs to none category ."
"Sun Hung Kai Properties , a Hong Kong construction firm with a 27 percent share ;","Kai Properties , a Hong Kong construction firm belongs to none category ."
"Marie Magdefrau Ferraro , 50 , of Bethany , Conn. , was shot to death Thursday when two bandits armed with assault rifles emerged from nearby bushes and began firing at a van carrying a Connecticut Audubon Society wildlife wild tour group .",Marie Magdefrau Ferraro belongs to a person category .
"Marie Magdefrau Ferraro , 50 , of Bethany , Conn. , was shot to death Thursday when two bandits armed with assault rifles emerged from nearby bushes and began firing at a van carrying a Connecticut Audubon Society wildlife wild tour group .",Bethany belongs to a location category .
"Marie Magdefrau Ferraro , 50 , of Bethany , Conn. , was shot to death Thursday when two bandits armed with assault rifles emerged from nearby bushes and began firing at a van carrying a Connecticut Audubon Society wildlife wild tour group .",Conn. belongs to a location category .
"Marie Magdefrau Ferraro , 50 , of Bethany , Conn. , was shot to death Thursday when two bandits armed with assault rifles emerged from nearby bushes and began firing at a van carrying a Connecticut Audubon Society wildlife wild tour group .",Connecticut Audubon Society wildlife belongs to an organization category .
"Marie Magdefrau Ferraro , 50 , of Bethany , Conn. , was shot to death Thursday when two bandits armed with assault rifles emerged from nearby bushes and began firing at a van carrying a Connecticut Audubon Society wildlife wild tour group .",shot to death Thursday when two belongs to none category .
"Marie Magdefrau Ferraro , 50 , of Bethany , Conn. , was shot to death Thursday when two bandits armed with assault rifles emerged from nearby bushes and began firing at a van carrying a Connecticut Audubon Society wildlife wild tour group .",. belongs to none category .
"Marie Magdefrau Ferraro , 50 , of Bethany , Conn. , was shot to death Thursday when two bandits armed with assault rifles emerged from nearby bushes and began firing at a van carrying a Connecticut Audubon Society wildlife wild tour group .",bushes and began belongs to none category .
"Marie Magdefrau Ferraro , 50 , of Bethany , Conn. , was shot to death Thursday when two bandits armed with assault rifles emerged from nearby bushes and began firing at a van carrying a Connecticut Audubon Society wildlife wild tour group .",began firing at a van belongs to none category .
"Marie Magdefrau Ferraro , 50 , of Bethany , Conn. , was shot to death Thursday when two bandits armed with assault rifles emerged from nearby bushes and began firing at a van carrying a Connecticut Audubon Society wildlife wild tour group .",carrying a Connecticut Audubon Society wildlife wild belongs to none category .
"Marie Magdefrau Ferraro , 50 , of Bethany , Conn. , was shot to death Thursday when two bandits armed with assault rifles emerged from nearby bushes and began firing at a van carrying a Connecticut Audubon Society wildlife wild tour group .",Society wildlife wild tour group belongs to none category .
"Marie Magdefrau Ferraro , 50 , of Bethany , Conn. , was shot to death Thursday when two bandits armed with assault rifles emerged from nearby bushes and began firing at a van carrying a Connecticut Audubon Society wildlife wild tour group .",bandits armed belongs to none category .
"Marie Magdefrau Ferraro , 50 , of Bethany , Conn. , was shot to death Thursday when two bandits armed with assault rifles emerged from nearby bushes and began firing at a van carrying a Connecticut Audubon Society wildlife wild tour group .",armed belongs to none category .
"Ten oil workers were missing off Morgan City , La. , after their rig capsized while heading inland Monday to escape the storm.",Morgan City belongs to a location category .
"Ten oil workers were missing off Morgan City , La. , after their rig capsized while heading inland Monday to escape the storm.",La. belongs to a location category .
"Ten oil workers were missing off Morgan City , La. , after their rig capsized while heading inland Monday to escape the storm.",Ten oil workers were missing off Morgan City belongs to none category .
"Ten oil workers were missing off Morgan City , La. , after their rig capsized while heading inland Monday to escape the storm.",after their rig belongs to none category .
"Ten oil workers were missing off Morgan City , La. , after their rig capsized while heading inland Monday to escape the storm.",escape the belongs to none category .
"Ten oil workers were missing off Morgan City , La. , after their rig capsized while heading inland Monday to escape the storm.",after their rig capsized belongs to none category .
"Lightning ignited a firestorm that charred 10 , 000 acres in central Idaho , including much of the small resort town of Lowman , about 70 miles northeast of Boise.","10 , 000 acres belongs to an other category ."
"Lightning ignited a firestorm that charred 10 , 000 acres in central Idaho , including much of the small resort town of Lowman , about 70 miles northeast of Boise.",Idaho belongs to a location category .
"Lightning ignited a firestorm that charred 10 , 000 acres in central Idaho , including much of the small resort town of Lowman , about 70 miles northeast of Boise.",Lowman belongs to a location category .
"Lightning ignited a firestorm that charred 10 , 000 acres in central Idaho , including much of the small resort town of Lowman , about 70 miles northeast of Boise.",70 miles belongs to an other category .
"Lightning ignited a firestorm that charred 10 , 000 acres in central Idaho , including much of the small resort town of Lowman , about 70 miles northeast of Boise.",Boise. belongs to a location category .
"Lightning ignited a firestorm that charred 10 , 000 acres in central Idaho , including much of the small resort town of Lowman , about 70 miles northeast of Boise.","000 acres in central Idaho , including belongs to none category ."
"Lightning ignited a firestorm that charred 10 , 000 acres in central Idaho , including much of the small resort town of Lowman , about 70 miles northeast of Boise.",a firestorm that belongs to none category .
"Lightning ignited a firestorm that charred 10 , 000 acres in central Idaho , including much of the small resort town of Lowman , about 70 miles northeast of Boise.","of Lowman , about belongs to none category ."
"Lightning ignited a firestorm that charred 10 , 000 acres in central Idaho , including much of the small resort town of Lowman , about 70 miles northeast of Boise.","10 , belongs to none category ."
"Lightning ignited a firestorm that charred 10 , 000 acres in central Idaho , including much of the small resort town of Lowman , about 70 miles northeast of Boise.",about 70 miles northeast of belongs to none category .
"Lightning ignited a firestorm that charred 10 , 000 acres in central Idaho , including much of the small resort town of Lowman , about 70 miles northeast of Boise.",", 000 acres in central Idaho , belongs to none category ."
"Lightning ignited a firestorm that charred 10 , 000 acres in central Idaho , including much of the small resort town of Lowman , about 70 miles northeast of Boise.",", about 70 miles northeast belongs to none category ."
"Lightning ignited a firestorm that charred 10 , 000 acres in central Idaho , including much of the small resort town of Lowman , about 70 miles northeast of Boise.",firestorm that charred belongs to none category .
"Lightning ignited a firestorm that charred 10 , 000 acres in central Idaho , including much of the small resort town of Lowman , about 70 miles northeast of Boise.","of Lowman , belongs to none category ."
"Lightning ignited a firestorm that charred 10 , 000 acres in central Idaho , including much of the small resort town of Lowman , about 70 miles northeast of Boise.","central Idaho , belongs to none category ."
""" It ( Arrow ) is not practical in the short term , "" says former Air Force commander Avihu Bin-Nun .",Air Force belongs to an organization category .
""" It ( Arrow ) is not practical in the short term , "" says former Air Force commander Avihu Bin-Nun .",Avihu Bin-Nun belongs to a person category .
""" It ( Arrow ) is not practical in the short term , "" says former Air Force commander Avihu Bin-Nun .",""" It ( Arrow belongs to none category ."
""" It ( Arrow ) is not practical in the short term , "" says former Air Force commander Avihu Bin-Nun .",It belongs to none category .
""" It ( Arrow ) is not practical in the short term , "" says former Air Force commander Avihu Bin-Nun .",Arrow ) is not practical belongs to none category .
""" It ( Arrow ) is not practical in the short term , "" says former Air Force commander Avihu Bin-Nun .","practical in the short term , "" says belongs to none category ."
"The three reactors , all at the Savannah River Plant , in Aiken , S.C. , have been shut down since last April undergoing changes to make them safer .",Savannah River Plant belongs to a location category .
"The three reactors , all at the Savannah River Plant , in Aiken , S.C. , have been shut down since last April undergoing changes to make them safer .",Aiken belongs to a location category .
"The three reactors , all at the Savannah River Plant , in Aiken , S.C. , have been shut down since last April undergoing changes to make them safer .",S.C. belongs to a location category .
"The three reactors , all at the Savannah River Plant , in Aiken , S.C. , have been shut down since last April undergoing changes to make them safer .",the Savannah belongs to none category .
"The three reactors , all at the Savannah River Plant , in Aiken , S.C. , have been shut down since last April undergoing changes to make them safer .",all belongs to none category .
"The three reactors , all at the Savannah River Plant , in Aiken , S.C. , have been shut down since last April undergoing changes to make them safer .",Savannah belongs to none category .
"The three reactors , all at the Savannah River Plant , in Aiken , S.C. , have been shut down since last April undergoing changes to make them safer .","at the Savannah River Plant , belongs to none category ."
"The three reactors , all at the Savannah River Plant , in Aiken , S.C. , have been shut down since last April undergoing changes to make them safer .","Plant , in Aiken , S.C. , belongs to none category ."
"The three reactors , all at the Savannah River Plant , in Aiken , S.C. , have been shut down since last April undergoing changes to make them safer .",", have been shut down belongs to none category ."
"Composer Thomas is a native of Chisholm , Minn .",Thomas belongs to a person category .
