sentence,prompt
"In 1856 , the 28th President of the United States , Thomas Woodrow Wilson , was born in Staunton , Va .","United States can be a named entity , and it's a location entity ."
"In 1856 , the 28th President of the United States , Thomas Woodrow Wilson , was born in Staunton , Va .","Thomas Woodrow Wilson can be a named entity , and it's a person entity ."
"In 1856 , the 28th President of the United States , Thomas Woodrow Wilson , was born in Staunton , Va .","Staunton , Va can be a named entity , and it's a location entity ."
"In 1856 , the 28th President of the United States , Thomas Woodrow Wilson , was born in Staunton , Va .",was cannot be a named entity .
"In 1856 , the 28th President of the United States , Thomas Woodrow Wilson , was born in Staunton , Va .",the United cannot be a named entity .
"In 1856 , the 28th President of the United States , Thomas Woodrow Wilson , was born in Staunton , Va .",the United States cannot be a named entity .
"In 1856 , the 28th President of the United States , Thomas Woodrow Wilson , was born in Staunton , Va .",", Thomas Woodrow Wilson cannot be a named entity ."
"In 1856 , the 28th President of the United States , Thomas Woodrow Wilson , was born in Staunton , Va .",President of cannot be a named entity .
"In 1856 , the 28th President of the United States , Thomas Woodrow Wilson , was born in Staunton , Va .","Wilson , was born in Staunton , Va cannot be a named entity ."
"Use of the right ranged from an estimate of 40 percent to 60 percent in St. Louis County in northeastern Minnesota to only seven or eight times in Hennepin County , which has nearly 1 million residents and almost one-fourth of the state 's population.","40 percent can be a named entity , and it's an other entity ."
"Use of the right ranged from an estimate of 40 percent to 60 percent in St. Louis County in northeastern Minnesota to only seven or eight times in Hennepin County , which has nearly 1 million residents and almost one-fourth of the state 's population.","60 percent can be a named entity , and it's an other entity ."
"Use of the right ranged from an estimate of 40 percent to 60 percent in St. Louis County in northeastern Minnesota to only seven or eight times in Hennepin County , which has nearly 1 million residents and almost one-fourth of the state 's population.","St. Louis County can be a named entity , and it's a location entity ."
"Use of the right ranged from an estimate of 40 percent to 60 percent in St. Louis County in northeastern Minnesota to only seven or eight times in Hennepin County , which has nearly 1 million residents and almost one-fourth of the state 's population.","Minnesota can be a named entity , and it's a location entity ."
"Use of the right ranged from an estimate of 40 percent to 60 percent in St. Louis County in northeastern Minnesota to only seven or eight times in Hennepin County , which has nearly 1 million residents and almost one-fourth of the state 's population.","Hennepin County can be a named entity , and it's a location entity ."
"Use of the right ranged from an estimate of 40 percent to 60 percent in St. Louis County in northeastern Minnesota to only seven or eight times in Hennepin County , which has nearly 1 million residents and almost one-fourth of the state 's population.","1 million can be a named entity , and it's an other entity ."
