sentence,prompt
"U.S. - Joe-Max Moore ( 3rd minute "","" 88th on penalty kick ) "","" Eric Wynalda ( 61st )","U.S. can be a named entity , and it's a location entity ."
"U.S. - Joe-Max Moore ( 3rd minute "","" 88th on penalty kick ) "","" Eric Wynalda ( 61st )","Joe-Max Moore can be a named entity , and it's a person entity ."
"U.S. - Joe-Max Moore ( 3rd minute "","" 88th on penalty kick ) "","" Eric Wynalda ( 61st )","Eric Wynalda can be a named entity , and it's a person entity ."
"U.S. - Joe-Max Moore ( 3rd minute "","" 88th on penalty kick ) "","" Eric Wynalda ( 61st )",Eric cannot be a named entity .
"U.S. - Joe-Max Moore ( 3rd minute "","" 88th on penalty kick ) "","" Eric Wynalda ( 61st )",U.S. - Joe-Max Moore ( 3rd minute cannot be a named entity .
"U.S. - Joe-Max Moore ( 3rd minute "","" 88th on penalty kick ) "","" Eric Wynalda ( 61st )",") "","" Eric Wynalda cannot be a named entity ."
"U.S. - Joe-Max Moore ( 3rd minute "","" 88th on penalty kick ) "","" Eric Wynalda ( 61st )",Moore ( 3rd minute cannot be a named entity .
"U.S. - Joe-Max Moore ( 3rd minute "","" 88th on penalty kick ) "","" Eric Wynalda ( 61st )",Joe-Max Moore ( 3rd cannot be a named entity .
"U.S. - Joe-Max Moore ( 3rd minute "","" 88th on penalty kick ) "","" Eric Wynalda ( 61st )","minute "","" 88th on cannot be a named entity ."
WESTERN DIVISION,"WESTERN DIVISION can be a named entity , and it's an other entity ."
WESTERN DIVISION,WESTERN cannot be a named entity .
WESTERN DIVISION,DIVISION cannot be a named entity .
ATHLETICS - BERLIN GRAND PRIX RESULTS .,"BERLIN GRAND PRIX can be a named entity , and it's an other entity ."
ATHLETICS - BERLIN GRAND PRIX RESULTS .,BERLIN GRAND cannot be a named entity .
ATHLETICS - BERLIN GRAND PRIX RESULTS .,ATHLETICS - BERLIN cannot be a named entity .
Brentford 4 3 1 0 9 3 10,"Brentford can be a named entity , and it's an organization entity ."
Brentford 4 3 1 0 9 3 10,4 3 1 0 cannot be a named entity .
Brentford 4 3 1 0 9 3 10,3 10 cannot be a named entity .
Palestinians want Arab East Jerusalem as the capital of a future independent state .,"Palestinians can be a named entity , and it's an other entity ."
Palestinians want Arab East Jerusalem as the capital of a future independent state .,"Arab East Jerusalem can be a named entity , and it's a location entity ."
Palestinians want Arab East Jerusalem as the capital of a future independent state .,a future cannot be a named entity .
Palestinians want Arab East Jerusalem as the capital of a future independent state .,want Arab East Jerusalem as the capital cannot be a named entity .
Palestinians want Arab East Jerusalem as the capital of a future independent state .,Arab East Jerusalem as the cannot be a named entity .
Palestinians want Arab East Jerusalem as the capital of a future independent state .,a cannot be a named entity .
"One of Cuba 's most acclaimed authors "","" Jose Soler Puig "","" died at the age of 79 "","" the official newspaper Granma reported on Saturday .","Cuba can be a named entity , and it's a location entity ."
"One of Cuba 's most acclaimed authors "","" Jose Soler Puig "","" died at the age of 79 "","" the official newspaper Granma reported on Saturday .","Jose Soler Puig can be a named entity , and it's a person entity ."
"One of Cuba 's most acclaimed authors "","" Jose Soler Puig "","" died at the age of 79 "","" the official newspaper Granma reported on Saturday .","Granma can be a named entity , and it's an organization entity ."
"One of Cuba 's most acclaimed authors "","" Jose Soler Puig "","" died at the age of 79 "","" the official newspaper Granma reported on Saturday .","of Cuba 's most acclaimed authors "","" cannot be a named entity ."
"One of Cuba 's most acclaimed authors "","" Jose Soler Puig "","" died at the age of 79 "","" the official newspaper Granma reported on Saturday .",""","" the official newspaper Granma cannot be a named entity ."
"One of Cuba 's most acclaimed authors "","" Jose Soler Puig "","" died at the age of 79 "","" the official newspaper Granma reported on Saturday .","most acclaimed authors "","" Jose Soler Puig cannot be a named entity ."
"One of Cuba 's most acclaimed authors "","" Jose Soler Puig "","" died at the age of 79 "","" the official newspaper Granma reported on Saturday .",One of Cuba 's most cannot be a named entity .
"One of Cuba 's most acclaimed authors "","" Jose Soler Puig "","" died at the age of 79 "","" the official newspaper Granma reported on Saturday .",Cuba 's most acclaimed authors cannot be a named entity .
"One of Cuba 's most acclaimed authors "","" Jose Soler Puig "","" died at the age of 79 "","" the official newspaper Granma reported on Saturday .",""","" the official newspaper Granma reported on Saturday cannot be a named entity ."
"1986 - Bishop Desmond Tutu was enthroned as Archbishop of Cape Town "","" South Africa .","Desmond Tutu can be a named entity , and it's a person entity ."
"1986 - Bishop Desmond Tutu was enthroned as Archbishop of Cape Town "","" South Africa .","Cape Town can be a named entity , and it's a location entity ."
"1986 - Bishop Desmond Tutu was enthroned as Archbishop of Cape Town "","" South Africa .","South Africa can be a named entity , and it's a location entity ."
"1986 - Bishop Desmond Tutu was enthroned as Archbishop of Cape Town "","" South Africa .",1986 - Bishop Desmond Tutu was cannot be a named entity .
"1986 - Bishop Desmond Tutu was enthroned as Archbishop of Cape Town "","" South Africa .",Town cannot be a named entity .
"1986 - Bishop Desmond Tutu was enthroned as Archbishop of Cape Town "","" South Africa .",""","" South Africa . cannot be a named entity ."
"1986 - Bishop Desmond Tutu was enthroned as Archbishop of Cape Town "","" South Africa .",Tutu was enthroned as cannot be a named entity .
"1986 - Bishop Desmond Tutu was enthroned as Archbishop of Cape Town "","" South Africa .",Bishop Desmond Tutu was cannot be a named entity .
"1986 - Bishop Desmond Tutu was enthroned as Archbishop of Cape Town "","" South Africa .",1986 - Bishop cannot be a named entity .
Opposition group says Iraqis advance in north Iraq .,"Iraqis can be a named entity , and it's an other entity ."
Opposition group says Iraqis advance in north Iraq .,"Iraq can be a named entity , and it's a location entity ."
Opposition group says Iraqis advance in north Iraq .,north Iraq . cannot be a named entity .
Opposition group says Iraqis advance in north Iraq .,advance in north cannot be a named entity .
Opposition group says Iraqis advance in north Iraq .,Opposition group says Iraqis cannot be a named entity .
Opposition group says Iraqis advance in north Iraq .,group says cannot be a named entity .
"Silver "","" basis the September contract on New York 's Comex market "","" was expected to find support at between $ 5.12 - $ 5.15 an ounce and meet resistance from $ 5.25 - $ 5.30 "","" they added .","New York can be a named entity , and it's a location entity ."
"Silver "","" basis the September contract on New York 's Comex market "","" was expected to find support at between $ 5.12 - $ 5.15 an ounce and meet resistance from $ 5.25 - $ 5.30 "","" they added .","market "","" was cannot be a named entity ."
"Silver "","" basis the September contract on New York 's Comex market "","" was expected to find support at between $ 5.12 - $ 5.15 an ounce and meet resistance from $ 5.25 - $ 5.30 "","" they added .",Silver cannot be a named entity .
The National Bank of Romania ( BNR ) said its one-week refinancing rate has been lifted this week to 50.19 percent from 49 percent after two banks bids ' exceeded its offer at Thursday 's auction .,"National Bank of Romania can be a named entity , and it's an organization entity ."
The National Bank of Romania ( BNR ) said its one-week refinancing rate has been lifted this week to 50.19 percent from 49 percent after two banks bids ' exceeded its offer at Thursday 's auction .,"BNR can be a named entity , and it's an organization entity ."
The National Bank of Romania ( BNR ) said its one-week refinancing rate has been lifted this week to 50.19 percent from 49 percent after two banks bids ' exceeded its offer at Thursday 's auction .,percent cannot be a named entity .
The National Bank of Romania ( BNR ) said its one-week refinancing rate has been lifted this week to 50.19 percent from 49 percent after two banks bids ' exceeded its offer at Thursday 's auction .,Bank of Romania ( cannot be a named entity .
The National Bank of Romania ( BNR ) said its one-week refinancing rate has been lifted this week to 50.19 percent from 49 percent after two banks bids ' exceeded its offer at Thursday 's auction .,49 percent after two banks bids cannot be a named entity .
The National Bank of Romania ( BNR ) said its one-week refinancing rate has been lifted this week to 50.19 percent from 49 percent after two banks bids ' exceeded its offer at Thursday 's auction .,National Bank of cannot be a named entity .
American Tom Johnson successfully defended his IBF featherweight title when he earned a unanimous points decision over Venezuela 's Ramon Guzman on Saturday .,"American can be a named entity , and it's an other entity ."
American Tom Johnson successfully defended his IBF featherweight title when he earned a unanimous points decision over Venezuela 's Ramon Guzman on Saturday .,"Tom Johnson can be a named entity , and it's a person entity ."
American Tom Johnson successfully defended his IBF featherweight title when he earned a unanimous points decision over Venezuela 's Ramon Guzman on Saturday .,"IBF can be a named entity , and it's an organization entity ."
American Tom Johnson successfully defended his IBF featherweight title when he earned a unanimous points decision over Venezuela 's Ramon Guzman on Saturday .,"Venezuela can be a named entity , and it's a location entity ."
American Tom Johnson successfully defended his IBF featherweight title when he earned a unanimous points decision over Venezuela 's Ramon Guzman on Saturday .,"Ramon Guzman can be a named entity , and it's a person entity ."
American Tom Johnson successfully defended his IBF featherweight title when he earned a unanimous points decision over Venezuela 's Ramon Guzman on Saturday .,Johnson successfully defended his IBF featherweight cannot be a named entity .
American Tom Johnson successfully defended his IBF featherweight title when he earned a unanimous points decision over Venezuela 's Ramon Guzman on Saturday .,defended his IBF featherweight cannot be a named entity .
American Tom Johnson successfully defended his IBF featherweight title when he earned a unanimous points decision over Venezuela 's Ramon Guzman on Saturday .,Guzman on Saturday . cannot be a named entity .
American Tom Johnson successfully defended his IBF featherweight title when he earned a unanimous points decision over Venezuela 's Ramon Guzman on Saturday .,decision over Venezuela 's Ramon cannot be a named entity .
American Tom Johnson successfully defended his IBF featherweight title when he earned a unanimous points decision over Venezuela 's Ramon Guzman on Saturday .,featherweight title when he earned a unanimous points cannot be a named entity .
American Tom Johnson successfully defended his IBF featherweight title when he earned a unanimous points decision over Venezuela 's Ramon Guzman on Saturday .,over Venezuela 's Ramon cannot be a named entity .
American Tom Johnson successfully defended his IBF featherweight title when he earned a unanimous points decision over Venezuela 's Ramon Guzman on Saturday .,Johnson successfully cannot be a named entity .
American Tom Johnson successfully defended his IBF featherweight title when he earned a unanimous points decision over Venezuela 's Ramon Guzman on Saturday .,a unanimous points cannot be a named entity .
American Tom Johnson successfully defended his IBF featherweight title when he earned a unanimous points decision over Venezuela 's Ramon Guzman on Saturday .,decision over Venezuela 's cannot be a named entity .
American Tom Johnson successfully defended his IBF featherweight title when he earned a unanimous points decision over Venezuela 's Ramon Guzman on Saturday .,a unanimous points decision over Venezuela cannot be a named entity .
"Daughter of Henry VIII and his second wife Anne Boleyn "","" she was queen of England 1558-1603 .","Henry VIII can be a named entity , and it's a person entity ."
"Daughter of Henry VIII and his second wife Anne Boleyn "","" she was queen of England 1558-1603 .","Anne Boleyn can be a named entity , and it's a person entity ."
"Daughter of Henry VIII and his second wife Anne Boleyn "","" she was queen of England 1558-1603 .","England can be a named entity , and it's a location entity ."
"Daughter of Henry VIII and his second wife Anne Boleyn "","" she was queen of England 1558-1603 .",his cannot be a named entity .
"Daughter of Henry VIII and his second wife Anne Boleyn "","" she was queen of England 1558-1603 .","and his second wife Anne Boleyn "","" she cannot be a named entity ."
"Daughter of Henry VIII and his second wife Anne Boleyn "","" she was queen of England 1558-1603 .",Boleyn cannot be a named entity .
"Daughter of Henry VIII and his second wife Anne Boleyn "","" she was queen of England 1558-1603 .",Daughter cannot be a named entity .
"Daughter of Henry VIII and his second wife Anne Boleyn "","" she was queen of England 1558-1603 .",of Henry VIII and his second wife Anne cannot be a named entity .
"Daughter of Henry VIII and his second wife Anne Boleyn "","" she was queen of England 1558-1603 .",of Henry VIII and his cannot be a named entity .
Fights and shooting broke out between the Moslems and Serb police on Thursday and NATO troops finally brought restored order .,"Moslems can be a named entity , and it's an other entity ."
Fights and shooting broke out between the Moslems and Serb police on Thursday and NATO troops finally brought restored order .,"Serb can be a named entity , and it's an other entity ."
Fights and shooting broke out between the Moslems and Serb police on Thursday and NATO troops finally brought restored order .,"NATO can be a named entity , and it's an organization entity ."
Fights and shooting broke out between the Moslems and Serb police on Thursday and NATO troops finally brought restored order .,NATO troops finally brought restored order . cannot be a named entity .
Fights and shooting broke out between the Moslems and Serb police on Thursday and NATO troops finally brought restored order .,shooting broke out between cannot be a named entity .
Fights and shooting broke out between the Moslems and Serb police on Thursday and NATO troops finally brought restored order .,Moslems and Serb police on Thursday and cannot be a named entity .
Fights and shooting broke out between the Moslems and Serb police on Thursday and NATO troops finally brought restored order .,between the Moslems and Serb police cannot be a named entity .
Fights and shooting broke out between the Moslems and Serb police on Thursday and NATO troops finally brought restored order .,Fights and shooting broke out cannot be a named entity .
Fights and shooting broke out between the Moslems and Serb police on Thursday and NATO troops finally brought restored order .,and shooting broke cannot be a named entity .
"1706 - French troops under Duke of Orleans besieging Turin were defeated by the Austrians under Prince Eugene "","" the French army was destroyed and they ceased trying to capture northern Italy .","French can be a named entity , and it's an other entity ."
"1706 - French troops under Duke of Orleans besieging Turin were defeated by the Austrians under Prince Eugene "","" the French army was destroyed and they ceased trying to capture northern Italy .","Orleans can be a named entity , and it's a location entity ."
"1706 - French troops under Duke of Orleans besieging Turin were defeated by the Austrians under Prince Eugene "","" the French army was destroyed and they ceased trying to capture northern Italy .","Turin can be a named entity , and it's a location entity ."
"1706 - French troops under Duke of Orleans besieging Turin were defeated by the Austrians under Prince Eugene "","" the French army was destroyed and they ceased trying to capture northern Italy .","Austrians can be a named entity , and it's an other entity ."
"1706 - French troops under Duke of Orleans besieging Turin were defeated by the Austrians under Prince Eugene "","" the French army was destroyed and they ceased trying to capture northern Italy .","Eugene can be a named entity , and it's an organization entity ."
"1706 - French troops under Duke of Orleans besieging Turin were defeated by the Austrians under Prince Eugene "","" the French army was destroyed and they ceased trying to capture northern Italy .","Italy can be a named entity , and it's a location entity ."
"1706 - French troops under Duke of Orleans besieging Turin were defeated by the Austrians under Prince Eugene "","" the French army was destroyed and they ceased trying to capture northern Italy .",Duke of Orleans besieging Turin were cannot be a named entity .
"1706 - French troops under Duke of Orleans besieging Turin were defeated by the Austrians under Prince Eugene "","" the French army was destroyed and they ceased trying to capture northern Italy .",ceased trying to capture northern Italy cannot be a named entity .
"1706 - French troops under Duke of Orleans besieging Turin were defeated by the Austrians under Prince Eugene "","" the French army was destroyed and they ceased trying to capture northern Italy .","under Prince Eugene "","" the French army cannot be a named entity ."
"1706 - French troops under Duke of Orleans besieging Turin were defeated by the Austrians under Prince Eugene "","" the French army was destroyed and they ceased trying to capture northern Italy .",destroyed and they ceased cannot be a named entity .
"1706 - French troops under Duke of Orleans besieging Turin were defeated by the Austrians under Prince Eugene "","" the French army was destroyed and they ceased trying to capture northern Italy .",destroyed cannot be a named entity .
"1706 - French troops under Duke of Orleans besieging Turin were defeated by the Austrians under Prince Eugene "","" the French army was destroyed and they ceased trying to capture northern Italy .",""","" the French army was destroyed and cannot be a named entity ."
"1706 - French troops under Duke of Orleans besieging Turin were defeated by the Austrians under Prince Eugene "","" the French army was destroyed and they ceased trying to capture northern Italy .",Orleans besieging Turin cannot be a named entity .
"1706 - French troops under Duke of Orleans besieging Turin were defeated by the Austrians under Prince Eugene "","" the French army was destroyed and they ceased trying to capture northern Italy .",besieging Turin were defeated by cannot be a named entity .
"1706 - French troops under Duke of Orleans besieging Turin were defeated by the Austrians under Prince Eugene "","" the French army was destroyed and they ceased trying to capture northern Italy .","Prince Eugene "","" the French army was destroyed cannot be a named entity ."
"1706 - French troops under Duke of Orleans besieging Turin were defeated by the Austrians under Prince Eugene "","" the French army was destroyed and they ceased trying to capture northern Italy .",1706 - French cannot be a named entity .
"1706 - French troops under Duke of Orleans besieging Turin were defeated by the Austrians under Prince Eugene "","" the French army was destroyed and they ceased trying to capture northern Italy .","Prince Eugene "","" the cannot be a named entity ."
"1706 - French troops under Duke of Orleans besieging Turin were defeated by the Austrians under Prince Eugene "","" the French army was destroyed and they ceased trying to capture northern Italy .","Eugene "","" the cannot be a named entity ."
Pohang 2 1 1 11 10 7,"Pohang can be a named entity , and it's an organization entity ."
Pohang 2 1 1 11 10 7,11 10 7 cannot be a named entity .
Pohang 2 1 1 11 10 7,Pohang 2 1 1 11 10 7 cannot be a named entity .
"10. Gil de Ferran ( Brazil ) "","" Reynard Honda "","" 54.774","Gil de Ferran can be a named entity , and it's a person entity ."
"10. Gil de Ferran ( Brazil ) "","" Reynard Honda "","" 54.774","Brazil can be a named entity , and it's a location entity ."
"10. Gil de Ferran ( Brazil ) "","" Reynard Honda "","" 54.774","Reynard Honda can be a named entity , and it's an organization entity ."
"10. Gil de Ferran ( Brazil ) "","" Reynard Honda "","" 54.774","Ferran ( Brazil ) "","" Reynard Honda cannot be a named entity ."
"10. Gil de Ferran ( Brazil ) "","" Reynard Honda "","" 54.774","( Brazil ) "","" cannot be a named entity ."
"10. Gil de Ferran ( Brazil ) "","" Reynard Honda "","" 54.774","Gil de Ferran ( Brazil ) "","" Reynard cannot be a named entity ."
"10. Gil de Ferran ( Brazil ) "","" Reynard Honda "","" 54.774",de Ferran ( cannot be a named entity .
"10. Gil de Ferran ( Brazil ) "","" Reynard Honda "","" 54.774",Gil de Ferran ( cannot be a named entity .
"10. Gil de Ferran ( Brazil ) "","" Reynard Honda "","" 54.774",""","" Reynard Honda "","" 54.774 cannot be a named entity ."
"9. Mauricio Gugelmin ( Brazil ) "","" Reynard Ford Cosworth "","" 54.762","Mauricio Gugelmin can be a named entity , and it's a person entity ."
"9. Mauricio Gugelmin ( Brazil ) "","" Reynard Ford Cosworth "","" 54.762","Brazil can be a named entity , and it's a location entity ."
"9. Mauricio Gugelmin ( Brazil ) "","" Reynard Ford Cosworth "","" 54.762","Reynard Ford Cosworth can be a named entity , and it's an organization entity ."
"9. Mauricio Gugelmin ( Brazil ) "","" Reynard Ford Cosworth "","" 54.762",Reynard cannot be a named entity .
