sentence,prompt
"John Wilkes Booth , who assassinated President Lincoln , was an actor .",The entity type of John Wilkes Booth is a person .
"John Wilkes Booth , who assassinated President Lincoln , was an actor .",The entity type of President Lincoln is a person .
"John Wilkes Booth , who assassinated President Lincoln , was an actor .",The entity type of who assassinated President Lincoln is none entity .
"John Wilkes Booth , who assassinated President Lincoln , was an actor .","The entity type of Lincoln , was an actor . is none entity ."
"John Wilkes Booth , who assassinated President Lincoln , was an actor .","The entity type of assassinated President Lincoln , was an actor is none entity ."
"John Wilkes Booth , who assassinated President Lincoln , was an actor .","The entity type of John Wilkes Booth , who assassinated is none entity ."
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.",The entity type of Palace of Fine Arts is a location .
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.",The entity type of San Francisco is a location .
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.",The entity type of June 30 is an other .
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.","The entity type of July 1-2 , is an other ."
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.",The entity type of Kevin O 'Brien is a person .
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.",The entity type of a spokesman is none entity .
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.","The entity type of June 30 and July 1-2 , said is none entity ."
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.",The entity type of spokesman for the is none entity .
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.",The entity type of spokesman is none entity .
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.","The entity type of , on June 30 is none entity ."
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.","The entity type of , on June 30 and July 1-2 , is none entity ."
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.",The entity type of Fine is none entity .
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.","The entity type of 1-2 , said is none entity ."
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.",The entity type of said Kevin O 'Brien is none entity .
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.",The entity type of company is none entity .
"In the field of mechanics , Wang Ziqiang at the Institute of Mechanics has made considerable headway in the area of elastoplastic crack mechanics .",The entity type of Wang Ziqiang is a person .
"In the field of mechanics , Wang Ziqiang at the Institute of Mechanics has made considerable headway in the area of elastoplastic crack mechanics .",The entity type of Institute of Mechanics is an organization .
"In the field of mechanics , Wang Ziqiang at the Institute of Mechanics has made considerable headway in the area of elastoplastic crack mechanics .","The entity type of , Wang Ziqiang at the Institute of Mechanics is none entity ."
"In the field of mechanics , Wang Ziqiang at the Institute of Mechanics has made considerable headway in the area of elastoplastic crack mechanics .",The entity type of mechanics . is none entity .
"In the field of mechanics , Wang Ziqiang at the Institute of Mechanics has made considerable headway in the area of elastoplastic crack mechanics .",The entity type of in the area of elastoplastic crack is none entity .
"In the field of mechanics , Wang Ziqiang at the Institute of Mechanics has made considerable headway in the area of elastoplastic crack mechanics .",The entity type of in the area of elastoplastic is none entity .
"Sun Hung Kai Properties , a Hong Kong construction firm with a 27 percent share ;",The entity type of Sun Hung Kai Properties is an organization .
"Sun Hung Kai Properties , a Hong Kong construction firm with a 27 percent share ;",The entity type of Hong Kong is a location .
"Sun Hung Kai Properties , a Hong Kong construction firm with a 27 percent share ;",The entity type of 27 percent is an other .
"Sun Hung Kai Properties , a Hong Kong construction firm with a 27 percent share ;",The entity type of firm with a 27 is none entity .
"Sun Hung Kai Properties , a Hong Kong construction firm with a 27 percent share ;",The entity type of construction firm is none entity .
"Sun Hung Kai Properties , a Hong Kong construction firm with a 27 percent share ;","The entity type of Hung Kai Properties , a Hong Kong construction is none entity ."
"Sun Hung Kai Properties , a Hong Kong construction firm with a 27 percent share ;","The entity type of Kai Properties , a Hong Kong is none entity ."
"Sun Hung Kai Properties , a Hong Kong construction firm with a 27 percent share ;","The entity type of , a Hong Kong construction firm with a is none entity ."
"Sun Hung Kai Properties , a Hong Kong construction firm with a 27 percent share ;",The entity type of Kong construction is none entity .
"Marie Magdefrau Ferraro , 50 , of Bethany , Conn. , was shot to death Thursday when two bandits armed with assault rifles emerged from nearby bushes and began firing at a van carrying a Connecticut Audubon Society wildlife wild tour group .",The entity type of Marie Magdefrau Ferraro is a person .
"Marie Magdefrau Ferraro , 50 , of Bethany , Conn. , was shot to death Thursday when two bandits armed with assault rifles emerged from nearby bushes and began firing at a van carrying a Connecticut Audubon Society wildlife wild tour group .",The entity type of Bethany is a location .
"Marie Magdefrau Ferraro , 50 , of Bethany , Conn. , was shot to death Thursday when two bandits armed with assault rifles emerged from nearby bushes and began firing at a van carrying a Connecticut Audubon Society wildlife wild tour group .",The entity type of Conn. is a location .
"Marie Magdefrau Ferraro , 50 , of Bethany , Conn. , was shot to death Thursday when two bandits armed with assault rifles emerged from nearby bushes and began firing at a van carrying a Connecticut Audubon Society wildlife wild tour group .",The entity type of Connecticut Audubon Society wildlife is an organization .
