sentence,prompt
"U.S. - Joe-Max Moore ( 3rd minute "","" 88th on penalty kick ) "","" Eric Wynalda ( 61st )",U.S. is a location entity .
"U.S. - Joe-Max Moore ( 3rd minute "","" 88th on penalty kick ) "","" Eric Wynalda ( 61st )",Joe-Max Moore is a person entity .
"U.S. - Joe-Max Moore ( 3rd minute "","" 88th on penalty kick ) "","" Eric Wynalda ( 61st )",Eric Wynalda is a person entity .
"U.S. - Joe-Max Moore ( 3rd minute "","" 88th on penalty kick ) "","" Eric Wynalda ( 61st )","3rd minute "","" 88th on penalty is not a named entity ."
"U.S. - Joe-Max Moore ( 3rd minute "","" 88th on penalty kick ) "","" Eric Wynalda ( 61st )","- Joe-Max Moore ( 3rd minute "","" is not a named entity ."
"U.S. - Joe-Max Moore ( 3rd minute "","" 88th on penalty kick ) "","" Eric Wynalda ( 61st )",kick ) is not a named entity .
"U.S. - Joe-Max Moore ( 3rd minute "","" 88th on penalty kick ) "","" Eric Wynalda ( 61st )",on is not a named entity .
"U.S. - Joe-Max Moore ( 3rd minute "","" 88th on penalty kick ) "","" Eric Wynalda ( 61st )",penalty kick ) is not a named entity .
"U.S. - Joe-Max Moore ( 3rd minute "","" 88th on penalty kick ) "","" Eric Wynalda ( 61st )",""","" is not a named entity ."
9. Donna Wynd ( New Zealand ) 36.831,Donna Wynd is a person entity .
9. Donna Wynd ( New Zealand ) 36.831,New Zealand is a location entity .
9. Donna Wynd ( New Zealand ) 36.831,) is not a named entity .
9. Donna Wynd ( New Zealand ) 36.831,9. Donna Wynd ( is not a named entity .
9. Donna Wynd ( New Zealand ) 36.831,( New Zealand is not a named entity .
9. Donna Wynd ( New Zealand ) 36.831,Zealand ) is not a named entity .
"A bomb explosion in a restaurant west of Algiers on Friday killed seven people "","" an Algerian newspaper said on Saturday .",Algiers is a location entity .
"A bomb explosion in a restaurant west of Algiers on Friday killed seven people "","" an Algerian newspaper said on Saturday .",Algerian is an other entity .
"A bomb explosion in a restaurant west of Algiers on Friday killed seven people "","" an Algerian newspaper said on Saturday .",""","" an Algerian is not a named entity ."
"A bomb explosion in a restaurant west of Algiers on Friday killed seven people "","" an Algerian newspaper said on Saturday .","people "","" an Algerian newspaper said on Saturday is not a named entity ."
"A bomb explosion in a restaurant west of Algiers on Friday killed seven people "","" an Algerian newspaper said on Saturday .","Friday killed seven people "","" an Algerian is not a named entity ."
"A bomb explosion in a restaurant west of Algiers on Friday killed seven people "","" an Algerian newspaper said on Saturday .",restaurant west of Algiers is not a named entity .
Estes ( 3-4 ) was lifted for closer Rod Beck after yielding a single with two out in the ninth .,Estes is a person entity .
Estes ( 3-4 ) was lifted for closer Rod Beck after yielding a single with two out in the ninth .,Rod Beck is a person entity .
Estes ( 3-4 ) was lifted for closer Rod Beck after yielding a single with two out in the ninth .,Beck is not a named entity .
Estes ( 3-4 ) was lifted for closer Rod Beck after yielding a single with two out in the ninth .,closer Rod Beck is not a named entity .
Estes ( 3-4 ) was lifted for closer Rod Beck after yielding a single with two out in the ninth .,after is not a named entity .
Estes ( 3-4 ) was lifted for closer Rod Beck after yielding a single with two out in the ninth .,in the is not a named entity .
She was last seen being collected by the pair from school in Velten near Berlin on Monday .,Velten is a location entity .
She was last seen being collected by the pair from school in Velten near Berlin on Monday .,Berlin is a location entity .
She was last seen being collected by the pair from school in Velten near Berlin on Monday .,Velten near is not a named entity .
She was last seen being collected by the pair from school in Velten near Berlin on Monday .,She was is not a named entity .
She was last seen being collected by the pair from school in Velten near Berlin on Monday .,collected by the pair from school in is not a named entity .
She was last seen being collected by the pair from school in Velten near Berlin on Monday .,She is not a named entity .
2. Giovanni Lombardi ( Italy ) Polti 5 seconds behind,Giovanni Lombardi is a person entity .
2. Giovanni Lombardi ( Italy ) Polti 5 seconds behind,Italy is a location entity .
2. Giovanni Lombardi ( Italy ) Polti 5 seconds behind,Polti is an organization entity .
2. Giovanni Lombardi ( Italy ) Polti 5 seconds behind,Lombardi is not a named entity .
2. Giovanni Lombardi ( Italy ) Polti 5 seconds behind,Giovanni Lombardi ( Italy ) Polti 5 seconds is not a named entity .
2. Giovanni Lombardi ( Italy ) Polti 5 seconds behind,5 is not a named entity .
2. Giovanni Lombardi ( Italy ) Polti 5 seconds behind,seconds behind is not a named entity .
2. Giovanni Lombardi ( Italy ) Polti 5 seconds behind,( Italy ) Polti 5 seconds behind is not a named entity .
2. Giovanni Lombardi ( Italy ) Polti 5 seconds behind,Italy ) is not a named entity .
SAN DIEGO 76 60 .559 -,SAN DIEGO is an organization entity .
SAN DIEGO 76 60 .559 -,SAN DIEGO 76 60 is not a named entity .
SAN DIEGO 76 60 .559 -,DIEGO 76 60 .559 is not a named entity .
English soccer league standings,English is an other entity .
English soccer league standings,league standings is not a named entity .
English soccer league standings,English soccer league is not a named entity .
"If she can get that threesome together "","" King will feel good about her chances against the Spain 's formidable duo of Arantxa Sanchez Vicario and Conchita Martinez .",King is a person entity .
"If she can get that threesome together "","" King will feel good about her chances against the Spain 's formidable duo of Arantxa Sanchez Vicario and Conchita Martinez .",Spain is a location entity .
"If she can get that threesome together "","" King will feel good about her chances against the Spain 's formidable duo of Arantxa Sanchez Vicario and Conchita Martinez .",Arantxa Sanchez Vicario is a person entity .
"If she can get that threesome together "","" King will feel good about her chances against the Spain 's formidable duo of Arantxa Sanchez Vicario and Conchita Martinez .",Conchita Martinez is a person entity .
"If she can get that threesome together "","" King will feel good about her chances against the Spain 's formidable duo of Arantxa Sanchez Vicario and Conchita Martinez .","threesome together "","" King will feel is not a named entity ."
"If she can get that threesome together "","" King will feel good about her chances against the Spain 's formidable duo of Arantxa Sanchez Vicario and Conchita Martinez .",""","" King will feel good about is not a named entity ."
"If she can get that threesome together "","" King will feel good about her chances against the Spain 's formidable duo of Arantxa Sanchez Vicario and Conchita Martinez .",""","" King will feel good about her is not a named entity ."
"If she can get that threesome together "","" King will feel good about her chances against the Spain 's formidable duo of Arantxa Sanchez Vicario and Conchita Martinez .",King will feel good about her chances against is not a named entity .
"If she can get that threesome together "","" King will feel good about her chances against the Spain 's formidable duo of Arantxa Sanchez Vicario and Conchita Martinez .",. is not a named entity .
"If she can get that threesome together "","" King will feel good about her chances against the Spain 's formidable duo of Arantxa Sanchez Vicario and Conchita Martinez .",get that threesome is not a named entity .
"If she can get that threesome together "","" King will feel good about her chances against the Spain 's formidable duo of Arantxa Sanchez Vicario and Conchita Martinez .",formidable duo is not a named entity .
"If she can get that threesome together "","" King will feel good about her chances against the Spain 's formidable duo of Arantxa Sanchez Vicario and Conchita Martinez .",about her chances is not a named entity .
"Following is a summary of major Indonesian political and business stories in leading newspapers "","" prepared by Reuters in Jakarta .",Indonesian is an other entity .
